sent_at,context_page_title,device_type,context_page_search,context_page_tab_url,context_screen_inner_height,channel,creative,gclid,context_page_url,city,context_app_version,context_user_agent,uuid_ts,context_page_path,name,fbclid,browser,had_results,context_page_referrer,context_destination_id,version,content,os,context_timezone,context_app_name,adset,context_screen_inner_width,context_page_referring_domain,context_app_install_type,context_destination_type,context_page_initial_referrer,widget_id,context_screen_width,referrer,context_library_version,received_at,placement,source,medium,anonymous_id,context_source_type,country,context_source_id,exp_version,context_session_id,ip_address,timezone,timestamp,query_text_at_clear,context_locale,term,any_result_clicked,context_screen_density,context_library_name,context_app_namespace,component_name,event,application,original_timestamp,adgroup,network_type,isp,context_screen_height,region,campaign,context_request_ip,context_ip,referrer_page,active_tab,device_orientation,country_code,component_position,context_page_initial_referring_domain,page,device,user_id,event_text,id,utm_search,gc_name,external_user_id,gc_id,context_campaign_name,context_campaign_source,context_campaign_medium,context_traits_obpp_kyc_status,context_traits_investment_status,investment_status,obpp_kyc_status,context_traits_gc_id,context_traits_gc_name,context_traits_external_user_id,context_session_start
2026-04-23T14:51:17.894+05:30,Invest in non-market linked investment opportunities,Phone,,https://www.gripinvest.in/assets,506,web,Not received,Not received,https://www.gripinvest.in/assets,Noida,3.11.17,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",2026-04-23T15:00:06.138+05:30,/assets,Not received,Not received,Unknown,False,$direct,1zPDwwVTM2IViEcrnPu1ijq5MB9,IPv4,Not received,iOS,GMT+0530,RudderLabs JavaScript SDK,Not received,414,,npm,POSTGRES,$direct,no-context,414,Not received,3.11.17,2026-04-23T14:51:18.65+05:30,Not received,Not received,Not received,a5577614-aaa9-410d-9e15-88e432714549,Javascript,India,1zPBioi9zJvy4kIey0DcD3upWe6,,1776935761905,ip_24a70cd580,Asia/Kolkata,2026-04-23T14:51:18.649+05:30,Kzb,en-IN,Not received,False,2.0,RudderLabs JavaScript SDK,com.rudderlabs.javascript,Unknown,asset_search_cleared,Mobile App,2026-04-23T14:51:17.893+05:30,Not received,Unknown,Primesoftex Ltd,896,Uttar Pradesh,Not received,ip_24a70cd580,ip_24a70cd580,/assetdetails/ugro/ncd/rcbug260403/2584,bonds,Portrait,IN,0,,/assets,Not received,415762,asset_search_cleared,93e89201-b898-4348-ba86-7d5aae73f50d,,,,,,,,True,True,True,True,,,,
2026-04-23T14:56:02.983+05:30,Invest in non-market linked investment opportunities,Phone,,https://www.gripinvest.in/assets,572,web,Not received,Not received,https://www.gripinvest.in/assets,Nagpur,3.11.17,"Mozilla/5.0 (Linux; Android 16; I2501 Build/BP2A.250605.031.A3_V000L1; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.177 Mobile Safari/537.36",2026-04-23T15:00:06.138+05:30,/assets,Not received,Not received,Chrome,True,https://api.cashfree.com/,1zPDwwVTM2IViEcrnPu1ijq5MB9,IPv4,Not received,Android,GMT+0530,RudderLabs JavaScript SDK,Not received,426,api.cashfree.com,npm,POSTGRES,$direct,no-context,427,Not received,3.11.17,2026-04-23T14:56:03.6+05:30,Not received,Not received,Not received,667cd93d-e1f6-4958-9b11-8a8f4c4527c6,Javascript,India,1zPBioi9zJvy4kIey0DcD3upWe6,,1776935843003,ip_93d0ceda28,Asia/Kolkata,2026-04-23T14:56:03.599+05:30,Kera,en-US,Not received,False,3.375,RudderLabs JavaScript SDK,com.rudderlabs.javascript,Unknown,asset_search_cleared,Mobile App,2026-04-23T14:56:02.982+05:30,Not received,4g,UCN CABLE NETWORK PVT. LTD,939,Maharashtra,Not received,ip_93d0ceda28,ip_93d0ceda28,/assets/bonds,bonds,Portrait,IN,0,,/assets,Not received,1692814,asset_search_cleared,204bbfde-4f34-47de-b7b8-44e29c95745b,?filter=selling-fast&sort=ytm_desc&utm_source=app&utm_medium=marketing&utm_campaign=PApp_23042026_A_Followup_Deal_Bond_Bundle_Reg_IU,,,,,,,True,True,True,True,,,,
2026-04-23T14:56:44.874+05:30,Invest in non-market linked investment opportunities,Phone,?type=bonds,https://www.gripinvest.in/assets?type=bonds,662,web,,,https://www.gripinvest.in/assets?type=bonds,Delhi,3.11.17,"Mozilla/5.0 (Linux; Android 14; RMX3870 Build/UKQ1.230924.001; ) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.177 Mobile Safari/537.36 WA4A/2.26.14.74",2026-04-23T15:00:06.138+05:30,/assets,,,Chrome,True,https://www.gripinvest.in/,1zPDwwVTM2IViEcrnPu1ijq5MB9,IPv4,,Android,GMT+0530,RudderLabs JavaScript SDK,,360,www.gripinvest.in,npm,POSTGRES,$direct,no-context,360,,3.11.17,2026-04-23T14:56:45.903+05:30,,,,2812b7f7-16a9-425c-98f1-3fb2e51b5f70,Javascript,India,1zPBioi9zJvy4kIey0DcD3upWe6,,1776936150210,ip_b9b1eb976f,Asia/Kolkata,2026-04-23T14:56:45.902+05:30,Government bonds,en-GB,,False,3.0,RudderLabs JavaScript SDK,com.rudderlabs.javascript,Unknown,asset_search_cleared,Website,2026-04-23T14:56:44.873+05:30,,4g,Reliance Jio Infocomm Limited,800,National Capital Territory of Delhi,,ip_b00de8a08b,ip_b00de8a08b,/discover,bonds,Portrait,IN,0,,/assets,,1802848,asset_search_cleared,2e0f54c7-ef77-4558-a744-f9f2814fc431,,,,,,,,False,False,False,False,,,,
2026-04-23T14:59:11.448+05:30,Invest in non-market linked investment opportunities,Phone,,https://www.gripinvest.in/assets,798,web,Not received,Not received,https://www.gripinvest.in/assets,Ranchi,3.11.17,"Mozilla/5.0 (Linux; Android 15; V2303 Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.55 Mobile Safari/537.36",2026-04-23T15:00:06.138+05:30,/assets,Not received,Not received,Chrome,True,$direct,1zPDwwVTM2IViEcrnPu1ijq5MB9,IPv4,Not received,Android,GMT+0530,RudderLabs JavaScript SDK,Not received,392,,npm,POSTGRES,$direct,no-context,393,Not received,3.11.17,2026-04-23T14:59:12.24+05:30,Not received,Not received,Not received,a73d545c-67da-44bf-81d9-ca1a6d3c8052,Javascript,India,1zPBioi9zJvy4kIey0DcD3upWe6,,1776934105007,ip_15e5ba5fd3,Asia/Kolkata,2026-04-23T14:59:12.238+05:30,Vedi,en-US,Not received,False,2.75,RudderLabs JavaScript SDK,com.rudderlabs.javascript,Unknown,asset_search_cleared,Mobile App,2026-04-23T14:59:11.446+05:30,Not received,4g,Reliance Jio Infocomm Limited,873,Jharkhand,Not received,ip_15e5ba5fd3,ip_15e5ba5fd3,/portfolio,bonds,Portrait,IN,0,,/assets,Not received,1188907,asset_search_cleared,585c6e92-c739-4134-b3f8-e5fc6543ed29,,,,,,,,True,True,True,True,,,,
2026-04-23T15:26:57.623+05:30,Invest in non-market linked investment opportunities,Phone,?type=bonds,https://www.gripinvest.in/assets?type=bonds,544,web,Not received,Not received,https://www.gripinvest.in/assets?type=bonds,Bengaluru,3.11.17,"Mozilla/5.0 (Linux; Android 15; V2416 Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.55 Mobile Safari/537.36",2026-04-23T15:30:21.344+05:30,/assets,Not received,Not received,Chrome,False,$direct,1zPDwwVTM2IViEcrnPu1ijq5MB9,IPv4,Not received,Android,GMT+0530,RudderLabs JavaScript SDK,Not received,392,,npm,POSTGRES,$direct,no-context,393,Not received,3.11.17,2026-04-23T15:26:59.126+05:30,Not received,Not received,Not received,a1a3efa2-15ba-4cef-90cb-12f7ac350e22,Javascript,India,1zPBioi9zJvy4kIey0DcD3upWe6,,1776938127317,ip_b3ed376e15,Asia/Kolkata,2026-04-23T15:26:59.124+05:30,National hig,en-US,Not received,False,2.75,RudderLabs JavaScript SDK,com.rudderlabs.javascript,Unknown,asset_search_cleared,Mobile App,2026-04-23T15:26:57.621+05:30,Not received,4g,Bharti Airtel Ltd. AS for GPRS Service,873,Karnataka,Not received,ip_b3ed376e15,ip_b3ed376e15,/discover,bonds,Portrait,IN,0,,/assets,Not received,1438821,asset_search_cleared,1c1e335a-f19b-4606-aa27-19397ed22636,,,,,,,,True,True,True,True,,,,
2026-04-23T15:36:50.793+05:30,Invest in non-market linked investment opportunities,Phone,,https://www.gripinvest.in/assets,501,web,Not received,Not received,https://www.gripinvest.in/assets,Mumbai,3.11.17,"Mozilla/5.0 (Linux; Android 16; RMX5116 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.55 Mobile Safari/537.36",2026-04-23T16:00:30.049+05:30,/assets,Not received,Not received,Chrome,False,$direct,1zPDwwVTM2IViEcrnPu1ijq5MB9,IPv4,Not received,Android,GMT+0530,RudderLabs JavaScript SDK,Not received,365,,npm,POSTGRES,$direct,no-context,366,Not received,3.11.17,2026-04-23T15:36:51.654+05:30,Not received,Not received,Not received,3811967f-7338-4f88-85c8-196670cfb15a,Javascript,India,1zPBioi9zJvy4kIey0DcD3upWe6,,1776938752472,ip_ec9c308298,Asia/Kolkata,2026-04-23T15:36:51.653+05:30,IN000626C050,en-GB,Not received,False,3.5,RudderLabs JavaScript SDK,com.rudderlabs.javascript,Unknown,asset_search_cleared,Mobile App,2026-04-23T15:36:50.792+05:30,Not received,4g,ONEOTT INTERTAINMENT LIMITED,801,Maharashtra,Not received,ip_ec9c308298,ip_ec9c308298,/discover,bonds,Portrait,IN,0,,/assets,Not received,922686,asset_search_cleared,629a4865-9c2e-4366-afa5-f79498099569,,,,,,,,False,False,False,False,,,,
2026-04-23T15:37:01.939+05:30,Invest in non-market linked investment opportunities,Phone,,https://www.gripinvest.in/assets,501,web,Not received,Not received,https://www.gripinvest.in/assets,Mumbai,3.11.17,"Mozilla/5.0 (Linux; Android 16; RMX5116 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.55 Mobile Safari/537.36",2026-04-23T16:00:30.049+05:30,/assets,Not received,Not received,Chrome,False,$direct,1zPDwwVTM2IViEcrnPu1ijq5MB9,IPv4,Not received,Android,GMT+0530,RudderLabs JavaScript SDK,Not received,365,,npm,POSTGRES,$direct,no-context,366,Not received,3.11.17,2026-04-23T15:37:02.792+05:30,Not received,Not received,Not received,3811967f-7338-4f88-85c8-196670cfb15a,Javascript,India,1zPBioi9zJvy4kIey0DcD3upWe6,,1776938752472,ip_ec9c308298,Asia/Kolkata,2026-04-23T15:37:02.789+05:30,G strip,en-GB,Not received,False,3.5,RudderLabs JavaScript SDK,com.rudderlabs.javascript,Unknown,asset_search_cleared,Mobile App,2026-04-23T15:37:01.936+05:30,Not received,4g,ONEOTT INTERTAINMENT LIMITED,801,Maharashtra,Not received,ip_ec9c308298,ip_ec9c308298,/discover,bonds,Portrait,IN,0,,/assets,Not received,922686,asset_search_cleared,3ec4beed-ad40-450a-be46-a4f4c59c2722,,,,,,,,False,False,False,False,,,,
2026-04-23T15:48:22.85+05:30,Invest in non-market linked investment opportunities,Phone,,https://www.gripinvest.in/assets,392,web,Not received,Not received,https://www.gripinvest.in/assets,Ludwigshafen am Rhein,3.11.17,"Mozilla/5.0 (Linux; Android 15; RMX5108 Build/UKQ1.231108.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.55 Mobile Safari/537.36",2026-04-23T16:00:30.049+05:30,/assets,Not received,Not received,Chrome,False,https://www.gripinvest.in/external-ui/cafcb131-c9cf-4d9f-8ed6-a8f784b7baed?partner_id=PAR00396IFA&utm_source=Mobikwik&utm_medium=connect&utm_campaign=gc,1zPDwwVTM2IViEcrnPu1ijq5MB9,IPv4,Not received,Android,GMT+0200,RudderLabs JavaScript SDK,Not received,360,www.gripinvest.in,npm,POSTGRES,$direct,no-context,360,Not received,3.11.17,2026-04-23T15:48:22.841+05:30,Not received,Mobikwik,connect,f3e462c0-87f1-4934-be61-d4d924ebc26c,Javascript,Germany,1zPBioi9zJvy4kIey0DcD3upWe6,,1776939424026,ip_f17b07a012,Europe/Berlin,2026-04-23T15:48:22.84+05:30,Luc,en-GB,Not received,False,3.0,RudderLabs JavaScript SDK,com.rudderlabs.javascript,Unknown,asset_search_cleared,Website,2026-04-23T15:48:22.849+05:30,Not received,4g,1&1 Versatel GmbH,800,Rheinland-Pfalz,gc,ip_f17b07a012,ip_f17b07a012,/portfolio,bonds,Portrait,DE,0,,/assets,Not received,1371412,asset_search_cleared,40cf9080-03ce-4b58-970c-f33c6c24b30e,?partner_id=PAR00396IFA&utm_source=Mobikwik&utm_medium=connect&utm_campaign=gc,Mobikwik,645f818df92a8,396.0,,,,True,True,True,True,396.0,Mobikwik,645f818df92a8,
2026-04-23T16:33:55.704+05:30,Invest in non-market linked investment opportunities,Phone,,https://www.gripinvest.in/assets,442,web,Not received,Not received,https://www.gripinvest.in/assets,Dhamtari,3.11.17,"Mozilla/5.0 (Linux; Android 16; RMX5004 Build/UKQ1.231108.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.178 Mobile Safari/537.36",2026-04-23T17:00:31.359+05:30,/assets,Not received,Not received,Chrome,True,$direct,1zPDwwVTM2IViEcrnPu1ijq5MB9,IPv4,Not received,Android,GMT+0530,RudderLabs JavaScript SDK,Not received,360,,npm,POSTGRES,$direct,no-context,360,Not received,3.11.17,2026-04-23T16:33:55.607+05:30,Not received,Not received,Not received,85ed8025-5f37-4887-9c5a-45586fbe5d1d,Javascript,India,1zPBioi9zJvy4kIey0DcD3upWe6,,1776942138186,ip_cfb289f639,Asia/Kolkata,2026-04-23T16:33:55.606+05:30,Gold,en-GB,Not received,False,3.0,RudderLabs JavaScript SDK,com.rudderlabs.javascript,Unknown,asset_search_cleared,Mobile App,2026-04-23T16:33:55.703+05:30,Not received,4g,Vodafone Idea Ltd,800,Chhattisgarh,Not received,ip_cfb289f639,ip_cfb289f639,/assets/bonds,bonds,Portrait,IN,0,,/assets,Not received,1760882,asset_search_cleared,4cc5da79-8589-4bb4-bcf8-cb82d7ec27c9,,,,,,,,True,True,True,True,,,,
2026-04-23T16:38:03.833+05:30,Invest in non-market linked investment opportunities,Phone,,https://www.gripinvest.in/assets,577,web,Not received,Not received,https://www.gripinvest.in/assets,Pune,3.11.17,"Mozilla/5.0 (Linux; Android 15; moto g96 5G Build/V2UUIS35.39-21-7-5-1-4; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.178 Mobile Safari/537.36",2026-04-23T17:00:31.359+05:30,/assets,Not received,Not received,Chrome,False,$direct,1zPDwwVTM2IViEcrnPu1ijq5MB9,IPv4,Not received,Android,GMT+0530,RudderLabs JavaScript SDK,Not received,432,,npm,POSTGRES,$direct,no-context,432,Not received,3.11.17,2026-04-23T16:38:04.401+05:30,Not received,Not received,Not received,d5c3d156-5a59-4e32-9a2a-5b0d98935ef8,Javascript,India,1zPBioi9zJvy4kIey0DcD3upWe6,,1776942356148,ip_39d313c691,Asia/Kolkata,2026-04-23T16:38:04.4+05:30,Returns on ma,en-IN,Not received,False,2.5,RudderLabs JavaScript SDK,com.rudderlabs.javascript,Unknown,asset_search_cleared,Mobile App,2026-04-23T16:38:03.832+05:30,Not received,4g,Reliance Jio Infocomm Limited,960,Maharashtra,Not received,ip_39d313c691,ip_39d313c691,/assetdetails/dar-credit-&-capital-ltd./ncd/rcbdar260401/2528,bonds,Portrait,IN,0,,/assets,Not received,1798089,asset_search_cleared,f4a23757-affe-40c5-b2f9-fa9a16c62550,,,,,,,,False,False,False,False,,,,
2026-04-23T16:44:03.793+05:30,Invest in non-market linked investment opportunities,Phone,?type=bonds,https://www.gripinvest.in/assets?type=bonds,488,web,Not received,Not received,https://www.gripinvest.in/assets?type=bonds,Pune,3.11.17,"Mozilla/5.0 (Linux; Android 15; RMX5253 Build/AP3A.240617.008; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.177 Mobile Safari/537.36",2026-04-23T17:00:31.359+05:30,/assets,Not received,Not received,Chrome,True,$direct,1zPDwwVTM2IViEcrnPu1ijq5MB9,IPv4,Not received,Android,GMT+0530,RudderLabs JavaScript SDK,Not received,360,,npm,POSTGRES,$direct,no-context,360,Not received,3.11.17,2026-04-23T16:44:04.622+05:30,Not received,Not received,Not received,d9c99b01-3969-43f3-a1ef-1a6ba96d281d,Javascript,India,1zPBioi9zJvy4kIey0DcD3upWe6,,1776942826864,ip_6f94b10928,Asia/Kolkata,2026-04-23T16:44:04.621+05:30,Tata ,en-GB,Not received,False,2.0,RudderLabs JavaScript SDK,com.rudderlabs.javascript,Unknown,asset_search_cleared,Mobile App,2026-04-23T16:44:03.792+05:30,Not received,4g,Vodafone Idea Ltd,785,Maharashtra,Not received,ip_6f94b10928,ip_6f94b10928,/discover,bonds,Portrait,IN,0,,/assets,Not received,1431064,asset_search_cleared,80f3e72b-4932-4ed7-8ddd-b91f73f04077,,,,,,,,True,False,False,True,,,,
2026-04-23T16:48:27.978+05:30,Invest in non-market linked investment opportunities,Phone,,https://www.gripinvest.in/assets,535,web,Not received,Not received,https://www.gripinvest.in/assets,Kolkata,3.11.17,"Mozilla/5.0 (Linux; Android 15; V2312 Build/AP3A.240905.015.A2_MOD1; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.55 Mobile Safari/537.36",2026-04-23T17:00:31.359+05:30,/assets,Not received,Not received,Chrome,False,$direct,1zPDwwVTM2IViEcrnPu1ijq5MB9,IPv4,Not received,Android,GMT+0530,RudderLabs JavaScript SDK,Not received,392,,npm,POSTGRES,$direct,no-context,393,Not received,3.11.17,2026-04-23T16:48:28.895+05:30,Not received,Not received,Not received,efb461fe-6db1-4ebe-b923-66e3803a1dec,Javascript,India,1zPBioi9zJvy4kIey0DcD3upWe6,,1776942979022,ip_d7afcdd918,Asia/Kolkata,2026-04-23T16:48:28.894+05:30,Vedika cradit capital ltd,en-US,Not received,False,2.75,RudderLabs JavaScript SDK,com.rudderlabs.javascript,Unknown,asset_search_cleared,Mobile App,2026-04-23T16:48:27.977+05:30,Not received,4g,Reliance Jio Infocomm Limited,876,West Bengal,Not received,ip_d7afcdd918,ip_d7afcdd918,/assets/bonds,bonds,Portrait,IN,0,,/assets,Not received,1783266,asset_search_cleared,c3da539d-6d80-4804-a8d3-b92e64b6f36b,?filter=explore-short-tenure-deals&utm_source=app&utm_medium=marketing&utm_campaign=PApp_23042026_A_Followup_Deal_Bond_Bundle_Reg_FTI,,,,,,,True,False,False,True,,,,
2026-04-23T17:40:17.205+05:30,Invest in non-market linked investment opportunities,Phone,?type=bonds,https://www.gripinvest.in/assets?type=bonds,547,web,Not received,Not received,https://www.gripinvest.in/assets?type=bonds,Bengaluru,3.11.17,"Mozilla/5.0 (Linux; Android 15; 2406ERN9CI Build/AQ3A.240912.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.55 Mobile Safari/537.36",2026-04-23T18:00:25.866+05:30,/assets,Not received,Not received,Chrome,True,https://www.gripinvest.in/,1zPDwwVTM2IViEcrnPu1ijq5MB9,IPv4,Not received,Android,GMT+0530,RudderLabs JavaScript SDK,Not received,392,www.gripinvest.in,npm,POSTGRES,https://www.gripinvest.in/,no-context,393,Not received,3.11.17,2026-04-23T17:40:17.624+05:30,Not received,Website,website_banner,197b7238-641b-4f69-9eb9-88527a370537,Javascript,India,1zPBioi9zJvy4kIey0DcD3upWe6,,1776946147796,ip_0bc560bafe,Asia/Kolkata,2026-04-23T17:40:17.622+05:30,Trbi,en-IN,Not received,False,2.75,RudderLabs JavaScript SDK,com.rudderlabs.javascript,Unknown,asset_search_cleared,Website,2026-04-23T17:40:17.203+05:30,Not received,4g,Bharti Airtel Ltd. AS for GPRS Service,895,Karnataka,QR,ip_0bc560bafe,ip_0bc560bafe,/discover,bonds,Portrait,IN,0,www.gripinvest.in,/assets,Not received,1682899,asset_search_cleared,24e72083-73c3-427c-96d2-69616bf0c275,,,,,,,,False,False,False,False,,,,
2026-04-23T17:40:44.876+05:30,Invest in non-market linked investment opportunities,Phone,?type=bonds,https://www.gripinvest.in/assets?type=bonds,547,web,Not received,Not received,https://www.gripinvest.in/assets?type=bonds,Bengaluru,3.11.17,"Mozilla/5.0 (Linux; Android 15; 2406ERN9CI Build/AQ3A.240912.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.55 Mobile Safari/537.36",2026-04-23T18:00:25.866+05:30,/assets,Not received,Not received,Chrome,True,https://www.gripinvest.in/,1zPDwwVTM2IViEcrnPu1ijq5MB9,IPv4,Not received,Android,GMT+0530,RudderLabs JavaScript SDK,Not received,392,www.gripinvest.in,npm,POSTGRES,https://www.gripinvest.in/,no-context,393,Not received,3.11.17,2026-04-23T17:40:45.29+05:30,Not received,Website,website_banner,197b7238-641b-4f69-9eb9-88527a370537,Javascript,India,1zPBioi9zJvy4kIey0DcD3upWe6,,1776946147796,ip_0bc560bafe,Asia/Kolkata,2026-04-23T17:40:45.288+05:30,Rbi bonds,en-IN,Not received,False,2.75,RudderLabs JavaScript SDK,com.rudderlabs.javascript,Unknown,asset_search_cleared,Website,2026-04-23T17:40:44.874+05:30,Not received,4g,Bharti Airtel Ltd. AS for GPRS Service,895,Karnataka,QR,ip_0bc560bafe,ip_0bc560bafe,/discover,bonds,Portrait,IN,0,www.gripinvest.in,/assets,Not received,1682899,asset_search_cleared,e138987d-0550-44fb-b55d-6cec70434072,,,,,,,,False,False,False,False,,,,
2026-04-23T17:51:55.554+05:30,Invest in non-market linked investment opportunities,Phone,,https://www.gripinvest.in/assets,648,web,,,https://www.gripinvest.in/assets,Hyderabad,3.11.17,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",2026-04-23T18:00:25.866+05:30,/assets,,,Chrome,True,https://www.gripinvest.in/signup,1zPDwwVTM2IViEcrnPu1ijq5MB9,IPv4,,Android,GMT+0530,RudderLabs JavaScript SDK,,360,www.gripinvest.in,npm,POSTGRES,$direct,no-context,360,,3.11.17,2026-04-23T17:51:56.215+05:30,,,,6b567a2c-62c4-46ec-a8c4-5014c6b55c08,Javascript,India,1zPBioi9zJvy4kIey0DcD3upWe6,,1776946375741,ip_20894ce9ae,Asia/Kolkata,2026-04-23T17:51:56.213+05:30,Keerta,en-US,,False,3.0,RudderLabs JavaScript SDK,com.rudderlabs.javascript,Unknown,asset_search_cleared,Website,2026-04-23T17:51:55.552+05:30,,4g,Vizag Broadband Communications Pvt Ltd,780,Telangana,,ip_20894ce9ae,ip_20894ce9ae,/assetdetails/best-capital-services-limited/ncd/rcbbc260301/2505,bonds,Portrait,IN,0,,/assets,,1122212,asset_search_cleared,86ad49a1-65c3-4279-ac17-e06ad77cfd56,,,,,,,,True,True,True,True,,,,
2026-04-23T17:53:22.79+05:30,Invest in non-market linked investment opportunities,Phone,,https://www.gripinvest.in/assets,433,web,Not received,Not received,https://www.gripinvest.in/assets,Dombivali,3.11.17,"Mozilla/5.0 (Linux; Android 15; V2319 Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.55 Mobile Safari/537.36",2026-04-23T18:00:25.866+05:30,/assets,Not received,Not received,Chrome,False,https://www.gripinvest.in/external-ui/eb5c6679-e3be-4df9-b407-54d973d401cc?partner_id=PAR00396IFA&utm_source=Mobikwik&utm_medium=connect&utm_campaign=gc,1zPDwwVTM2IViEcrnPu1ijq5MB9,IPv4,Not received,Android,GMT+0530,RudderLabs JavaScript SDK,Not received,420,www.gripinvest.in,npm,POSTGRES,$direct,no-context,420,Not received,3.11.17,2026-04-23T17:53:23.56+05:30,Not received,Mobikwik,connect,9893942b-d81d-4809-a172-2d3041c5a568,Javascript,India,1zPBioi9zJvy4kIey0DcD3upWe6,,1776946915788,ip_d922d5cb0a,Asia/Kolkata,2026-04-23T17:53:23.557+05:30,Aaa,en-IN,Not received,False,3.0,RudderLabs JavaScript SDK,com.rudderlabs.javascript,Unknown,asset_search_cleared,Website,2026-04-23T17:53:22.787+05:30,Not received,4g,INTERCITY FIBER NETWORKS PRIVATE LIMITED,934,Maharashtra,gc,ip_d922d5cb0a,ip_d922d5cb0a,direct,bonds,Portrait,IN,0,,/assets,Not received,1810108,asset_search_cleared,4fb1c019-824d-4339-842c-57fae460e40d,?partner_id=PAR00396IFA&utm_source=Mobikwik&utm_medium=connect&utm_campaign=gc,Mobikwik,6501f9eab1cd2,396.0,,,,False,False,False,False,396.0,Mobikwik,6501f9eab1cd2,
2026-04-23T17:53:35.731+05:30,Invest in non-market linked investment opportunities,Phone,,https://www.gripinvest.in/assets,433,web,Not received,Not received,https://www.gripinvest.in/assets,Dombivali,3.11.17,"Mozilla/5.0 (Linux; Android 15; V2319 Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.55 Mobile Safari/537.36",2026-04-23T18:00:25.866+05:30,/assets,Not received,Not received,Chrome,False,https://www.gripinvest.in/external-ui/eb5c6679-e3be-4df9-b407-54d973d401cc?partner_id=PAR00396IFA&utm_source=Mobikwik&utm_medium=connect&utm_campaign=gc,1zPDwwVTM2IViEcrnPu1ijq5MB9,IPv4,Not received,Android,GMT+0530,RudderLabs JavaScript SDK,Not received,420,www.gripinvest.in,npm,POSTGRES,$direct,no-context,420,Not received,3.11.17,2026-04-23T17:53:36.508+05:30,Not received,Mobikwik,connect,9893942b-d81d-4809-a172-2d3041c5a568,Javascript,India,1zPBioi9zJvy4kIey0DcD3upWe6,,1776946915788,ip_d922d5cb0a,Asia/Kolkata,2026-04-23T17:53:36.507+05:30,No ro,en-IN,Not received,False,3.0,RudderLabs JavaScript SDK,com.rudderlabs.javascript,Unknown,asset_search_cleared,Website,2026-04-23T17:53:35.73+05:30,Not received,4g,INTERCITY FIBER NETWORKS PRIVATE LIMITED,934,Maharashtra,gc,ip_d922d5cb0a,ip_d922d5cb0a,/portfolio,bonds,Portrait,IN,0,,/assets,Not received,1810108,asset_search_cleared,6cfee18b-4afa-4431-a7d6-768aa8dc97ca,?partner_id=PAR00396IFA&utm_source=Mobikwik&utm_medium=connect&utm_campaign=gc,Mobikwik,6501f9eab1cd2,396.0,,,,False,False,False,False,396.0,Mobikwik,6501f9eab1cd2,
