user_id,anonymous_id,context_session_id,timestamp,path,title
1824204,d4df32a2-14f0-4faf-bebe-c08bf257b45e,1777486986899,2026-04-30T00:00:04.074+05:30,/assets,Invest in non-market linked investment opportunities
884074,ba3dc5d4-b3ab-4278-8bb2-ecd542bff210,1777487323540,2026-04-30T00:00:08.183+05:30,/assets,Invest in non-market linked investment opportunities
1822473,9d9816c9-25b0-45f3-93e5-ffd8d25fe4f6,1777486962791,2026-04-30T00:00:16.345+05:30,/assets,Invest in non-market linked investment opportunities
1822498,b06df59f-9fa7-4289-9edb-8a94ec122b40,1777487391315,2026-04-30T00:00:23.285+05:30,/assets,Invest in non-market linked investment opportunities
1001804,6a646599-ea26-487a-9b77-3c6997348cf0,1777487448749,2026-04-30T00:00:51.492+05:30,/assets,Invest in non-market linked investment opportunities
931221,274bec01-2078-4616-b347-e5c388f322fd,1777487343948,2026-04-30T00:01:00.178+05:30,/assets,Invest in non-market linked investment opportunities
1822498,b06df59f-9fa7-4289-9edb-8a94ec122b40,1777487391315,2026-04-30T00:01:09.325+05:30,/assets,Invest in non-market linked investment opportunities
1822473,9d9816c9-25b0-45f3-93e5-ffd8d25fe4f6,1777486962791,2026-04-30T00:01:16.625+05:30,/assets,Invest in non-market linked investment opportunities
1279651,7353c63f-0ed2-400c-84b8-cb0aba2efa44,1777487380258,2026-04-30T00:01:17.827+05:30,/assets,Invest in non-market linked investment opportunities
1277622,062fdcf5-2d92-4149-b08f-7f0b366a375e,1777487379596,2026-04-30T00:01:22.825+05:30,/assets,Invest in non-market linked investment opportunities
1293384,1e00c2e8-8752-45cd-81de-d3b56661e073,1777487463901,2026-04-30T00:01:30.334+05:30,/assets,Invest in non-market linked investment opportunities
756703,3a6ae2f9-0817-4205-9499-a0a7713d7b52,1777487502475,2026-04-30T00:01:44.075+05:30,/assets,Invest in non-market linked investment opportunities
1279651,7353c63f-0ed2-400c-84b8-cb0aba2efa44,1777487380258,2026-04-30T00:01:51.615+05:30,/assets,Invest in non-market linked investment opportunities
1277622,062fdcf5-2d92-4149-b08f-7f0b366a375e,1777487379596,2026-04-30T00:02:05.626+05:30,/assets,Invest in non-market linked investment opportunities
1215795,bcb9b33f-2524-494d-8c9d-d7ae5259a915,1777487509859,2026-04-30T00:02:20.107+05:30,/assets,Invest in non-market linked investment opportunities
931221,274bec01-2078-4616-b347-e5c388f322fd,1777487343948,2026-04-30T00:02:23.624+05:30,/assets,Invest in non-market linked investment opportunities
1685651,e76e1b1f-8118-41da-b8da-fc9cf6f8fc3e,1777487050815,2026-04-30T00:02:28.611+05:30,/assets,Invest in non-market linked investment opportunities
1685651,e76e1b1f-8118-41da-b8da-fc9cf6f8fc3e,1777487050815,2026-04-30T00:03:07.882+05:30,/assets,Invest in non-market linked investment opportunities
1277622,062fdcf5-2d92-4149-b08f-7f0b366a375e,1777487379596,2026-04-30T00:03:10.82+05:30,/assets,Invest in non-market linked investment opportunities
1814267,644e87e2-e0aa-41f0-a926-e042130d614b,1777487258658,2026-04-30T00:03:37.476+05:30,/assets,Invest in non-market linked investment opportunities
1814267,644e87e2-e0aa-41f0-a926-e042130d614b,1777487258658,2026-04-30T00:03:37.476+05:30,/assets,Invest in non-market linked investment opportunities
1824204,d4df32a2-14f0-4faf-bebe-c08bf257b45e,1777486986899,2026-04-30T00:03:43.207+05:30,/assets,Invest in non-market linked investment opportunities
1685651,e76e1b1f-8118-41da-b8da-fc9cf6f8fc3e,1777487050815,2026-04-30T00:03:46.66+05:30,/assets,Invest in non-market linked investment opportunities
1483979,29a68c39-5ef5-4dca-9746-fe6afd3f7143,1777487420126,2026-04-30T00:03:49.162+05:30,/assets,Invest in non-market linked investment opportunities
756703,3a6ae2f9-0817-4205-9499-a0a7713d7b52,1777487502475,2026-04-30T00:04:35.279+05:30,/discover,Invest in non-market linked investment opportunities
1824204,d4df32a2-14f0-4faf-bebe-c08bf257b45e,1777486986899,2026-04-30T00:04:41.724+05:30,/assets,Invest in non-market linked investment opportunities
1300890,4b96a84a-5220-4a10-96eb-c488402bc8f5,1777487691409,2026-04-30T00:04:53.828+05:30,/assets,Invest in non-market linked investment opportunities
1685651,e76e1b1f-8118-41da-b8da-fc9cf6f8fc3e,1777487050815,2026-04-30T00:05:02.329+05:30,/assets,Invest in non-market linked investment opportunities
1824223,083f2f84-caa1-4d5b-ba9e-bec48f142f38,1777487379151,2026-04-30T00:05:08.574+05:30,/assets,Invest in non-market linked investment opportunities
1824224,c1a7ce95-b246-408b-9132-2ca0e860223c,1777487553468,2026-04-30T00:05:11.073+05:30,/assets,Invest in non-market linked investment opportunities
1824221,f7f6d06e-9293-4517-95fd-7dcbc727ebcf,1777487348106,2026-04-30T00:05:16.53+05:30,/assets,Invest in non-market linked investment opportunities
1749697,e21f8910-9504-46aa-9f18-07abb8664a16,1777485315334,2026-04-30T00:05:24.958+05:30,/assets,Invest in non-market linked investment opportunities
1685651,e76e1b1f-8118-41da-b8da-fc9cf6f8fc3e,1777487050815,2026-04-30T00:05:25.43+05:30,/assets,Invest in non-market linked investment opportunities
1789089,0dc7f0f8-aaea-412e-8968-6b765e95b058,1777487647031,2026-04-30T00:05:29.256+05:30,/assets,Invest in non-market linked investment opportunities
57080,d2c6b0cf-dd0b-4749-9dae-7f5db66a9b64,1777486264250,2026-04-30T00:05:47.115+05:30,/assets,Invest in non-market linked investment opportunities
1789089,0dc7f0f8-aaea-412e-8968-6b765e95b058,1777487647031,2026-04-30T00:05:55.181+05:30,/assets,Invest in non-market linked investment opportunities
1180825,8b698110-1a90-47ff-af03-dbd0f7f9e0e3,1777487765774,2026-04-30T00:06:14.074+05:30,/assets,Invest in non-market linked investment opportunities
1355777,b77a7604-15f0-44f9-a2c8-f548e8813663,1777486883923,2026-04-30T00:06:22.936+05:30,/assets,Invest in non-market linked investment opportunities
1824204,d4df32a2-14f0-4faf-bebe-c08bf257b45e,1777486986899,2026-04-30T00:06:41.022+05:30,/assets,Invest in non-market linked investment opportunities
