timestamp,context_session_id,user_id,active_tab,assets_visible_count
2026-04-09T00:10:44.979+05:30,1775672522459.0,483823.0,bonds,34
2026-04-09T00:11:49.729+05:30,1775672901603.0,1770277.0,bonds,36
2026-04-09T00:20:29.001+05:30,1775667992026.0,1740834.0,bonds,37
2026-04-09T00:21:13.666+05:30,1775674008869.0,1771709.0,bonds,28
2026-04-09T00:21:50.46+05:30,1775674008869.0,1771709.0,bonds,28
2026-04-09T00:24:30.405+05:30,1775674008869.0,1771709.0,bonds,28
2026-04-09T00:27:27.559+05:30,1775674099523.0,1705340.0,bonds,37
2026-04-09T00:32:51.422+05:30,1775674736347.0,1269356.0,bonds,30
2026-04-09T00:34:10.309+05:30,1775673743439.0,1772393.0,bonds,36
2026-04-09T00:42:06.727+05:30,1775675504455.0,1422777.0,bonds,36
2026-04-09T00:48:04.749+05:30,1775675854770.0,549027.0,bonds,33
2026-04-09T00:48:28.19+05:30,1775675854770.0,549027.0,sdi,33
2026-04-09T01:12:39.395+05:30,1775676493600.0,1772463.0,bonds,36
2026-04-09T01:13:51.605+05:30,1775676493600.0,1772463.0,bonds,36
2026-04-09T01:18:03.437+05:30,1775676493600.0,1772463.0,bonds,36
2026-04-09T01:20:33.839+05:30,1775677693297.0,1772486.0,bonds,37
2026-04-09T02:17:45.334+05:30,1775681256563.0,844628.0,bonds,33
2026-04-09T02:45:53.945+05:30,1775680752890.0,1727532.0,highyieldfd,36
2026-04-09T03:09:04.191+05:30,1775683911747.0,1772573.0,bonds,36
2026-04-09T03:27:15.009+05:30,1775683691921.0,1772570.0,bonds,36
2026-04-09T03:56:12.313+05:30,1775686922003.0,1772595.0,bonds,37
2026-04-09T03:57:36.706+05:30,1775687030974.0,1772596.0,bonds,37
2026-04-09T03:59:23.501+05:30,1775687030974.0,1772596.0,highyieldfd,37
2026-04-09T04:33:06.325+05:30,1775689169153.0,1771321.0,bonds,27
2026-04-09T04:35:08.04+05:30,1775689136283.0,1772606.0,bonds,37
2026-04-09T04:35:49.036+05:30,1775689136283.0,1772606.0,bonds,37
2026-04-09T04:37:13.078+05:30,1775689546722.0,1772573.0,bonds,36
2026-04-09T05:46:49.762+05:30,1775693786555.0,1672520.0,bonds,36
2026-04-09T05:50:35.74+05:30,1775693525412.0,1054397.0,sdi,33
2026-04-09T05:51:47.209+05:30,1775693525412.0,1054397.0,sdi,33
2026-04-09T05:53:55.536+05:30,1775693525412.0,1054397.0,sdi,33
2026-04-09T06:20:41.672+05:30,1775695753285.0,1307935.0,bonds,33
2026-04-09T06:44:15.713+05:30,1775697252965.0,,baskets,7
2026-04-09T07:08:33.618+05:30,1775697327798.0,1707378.0,bonds,33
2026-04-09T07:23:02.467+05:30,1775699710188.0,1772697.0,highyieldfd,37
2026-04-09T08:08:47.58+05:30,1775701383410.0,1772718.0,bonds,36
2026-04-09T08:39:02.795+05:30,1775704103345.0,1198569.0,bonds,33
2026-04-09T08:41:16.191+05:30,1775704200492.0,1770123.0,bonds,33
2026-04-09T08:48:34.729+05:30,1775704623252.0,1053603.0,bonds,33
2026-04-09T08:49:25.713+05:30,1775703553107.0,1008065.0,bonds,33
2026-04-09T08:50:27.226+05:30,1775704655778.0,1772801.0,bonds,37
2026-04-09T09:10:44.104+05:30,1775704103345.0,1198569.0,bonds,32
2026-04-09T09:13:27.542+05:30,1775706081584.0,1670938.0,bonds,32
2026-04-09T09:15:43.545+05:30,1775706023515.0,1404798.0,bonds,7
2026-04-09T09:16:29.635+05:30,1775706331445.0,1770900.0,bonds,35
2026-04-09T09:18:28.544+05:30,1775706176326.0,1646578.0,bonds,32
2026-04-09T09:22:41.435+05:30,1775706296358.0,1772857.0,bonds,36
2026-04-09T09:28:30.009+05:30,1775706839231.0,1133462.0,bonds,32
2026-04-09T09:29:07.78+05:30,1775707030999.0,1170276.0,bonds,32
2026-04-09T09:30:00.529+05:30,1775707030999.0,1170276.0,sdi,32
2026-04-09T09:33:05.211+05:30,1775706683370.0,1719046.0,bonds,36
2026-04-09T09:33:07.191+05:30,1775706683370.0,1719046.0,bonds,36
2026-04-09T09:33:57.749+05:30,1775707030999.0,1170276.0,bonds,32
2026-04-09T09:37:04.533+05:30,1775707612786.0,1118197.0,baskets,7
2026-04-09T09:37:20.463+05:30,1775706683370.0,1719046.0,highyieldfd,36
