timestamp,context_session_id,user_id,active_tab,assets_visible_count
2026-04-02T19:14:47.13+05:30,1775137472603.0,622564.0,bonds,33
2026-04-02T19:15:46.619+05:30,1775137472603.0,622564.0,sdi,33
2026-04-02T19:15:48.918+05:30,1775137108831.0,1755796.0,bonds,33
2026-04-02T19:15:50.189+05:30,1775137472603.0,622564.0,sdi,33
2026-04-02T19:15:54.27+05:30,1775137472603.0,622564.0,sdi,33
2026-04-02T19:16:21.8+05:30,1775137356737.0,1189978.0,bonds,5
2026-04-02T19:17:19.816+05:30,1775136271084.0,715615.0,bonds,32
2026-04-02T19:17:29.209+05:30,1775136271084.0,715615.0,bonds,32
2026-04-02T19:18:01.402+05:30,1775137672721.0,1612337.0,bonds,32
2026-04-02T19:18:32.562+05:30,1775136271084.0,715615.0,bonds,32
2026-04-02T19:18:42.064+05:30,1775137718231.0,20110.0,bonds,32
2026-04-02T19:18:56.597+05:30,1775136271084.0,715615.0,bonds,32
2026-04-02T19:19:02.259+05:30,1775137672721.0,1612337.0,bonds,32
2026-04-02T19:19:46.325+05:30,1775137672721.0,1612337.0,bonds,32
2026-04-02T19:19:58.168+05:30,1775137795982.0,1232728.0,bonds,33
2026-04-02T19:20:03.161+05:30,1775137672721.0,1612337.0,bonds,32
2026-04-02T19:20:21.423+05:30,1775136271084.0,715615.0,bonds,32
2026-04-02T19:20:26.541+05:30,1775137672721.0,1612337.0,bonds,32
2026-04-02T19:20:46.749+05:30,1775137821346.0,20110.0,bonds,32
2026-04-02T19:21:12.92+05:30,1775137821346.0,20110.0,sdi,32
2026-04-02T19:22:24.283+05:30,1775136271084.0,715615.0,bonds,32
2026-04-02T19:22:27.572+05:30,1775136271084.0,715615.0,bonds,32
2026-04-02T19:22:32.702+05:30,1775136271084.0,715615.0,bonds,32
2026-04-02T19:23:13.077+05:30,1775137831533.0,1725198.0,bonds,32
2026-04-02T19:25:33.004+05:30,1775136271084.0,715615.0,bonds,32
2026-04-02T19:29:45.235+05:30,1775136271084.0,715615.0,highyieldfd,32
2026-04-02T19:30:24.236+05:30,1775137472603.0,622564.0,sdi,33
2026-04-02T19:30:53.951+05:30,1775136271084.0,715615.0,bonds,32
2026-04-02T19:32:27.819+05:30,1775136271084.0,715615.0,bonds,32
2026-04-02T19:32:40.605+05:30,1775136271084.0,715615.0,bonds,32
2026-04-02T19:32:54.241+05:30,1775136271084.0,715615.0,bonds,32
2026-04-02T19:33:06.523+05:30,1775136271084.0,715615.0,bonds,32
2026-04-02T19:33:47.894+05:30,1775136271084.0,715615.0,bonds,32
2026-04-02T19:34:31.321+05:30,1775137821346.0,20110.0,sdi,32
2026-04-02T19:34:41.215+05:30,1775137821346.0,20110.0,sdi,32
2026-04-02T19:34:55.969+05:30,1775136271084.0,715615.0,bonds,32
2026-04-02T19:36:50.48+05:30,1775137821346.0,20110.0,bonds,32
2026-04-02T19:37:09.098+05:30,1775137821346.0,20110.0,bonds,32
2026-04-02T19:37:15.797+05:30,1775138830880.0,715615.0,bonds,32
2026-04-02T19:37:16.944+05:30,1775137821346.0,20110.0,bonds,32
2026-04-02T19:38:12.75+05:30,1775137795982.0,1232728.0,bonds,33
2026-04-02T19:38:24.659+05:30,1775137795982.0,1232728.0,bonds,33
2026-04-02T19:38:28.609+05:30,1775137795982.0,1232728.0,bonds,33
2026-04-02T19:38:45.351+05:30,1775138499176.0,514187.0,bonds,32
2026-04-02T19:39:10.81+05:30,1775138499176.0,514187.0,bonds,32
2026-04-02T19:47:23.739+05:30,1775138830880.0,715615.0,sdi,32
2026-04-02T19:48:20.701+05:30,1775139367930.0,941335.0,bonds,32
2026-04-02T19:48:50.311+05:30,1775139510163.0,715615.0,bonds,33
2026-04-02T19:49:06.637+05:30,1775139510163.0,715615.0,bonds,33
2026-04-02T19:49:52.266+05:30,1775139510163.0,715615.0,bonds,33
2026-04-02T19:55:28.071+05:30,1775139834411.0,1127103.0,bonds,33
2026-04-02T20:04:23.839+05:30,1775140456366.0,2.0,bonds,35
2026-04-02T20:04:44.169+05:30,1775140456366.0,2.0,bonds,35
2026-04-02T20:05:15.041+05:30,1775140456366.0,2.0,highyieldfd,35
2026-04-02T20:05:22.963+05:30,1775140456366.0,2.0,highyieldfd,35
2026-04-02T20:05:48.603+05:30,1775140546362.0,2.0,bonds,35
2026-04-02T20:05:56.671+05:30,1775140546362.0,2.0,bonds,35
2026-04-02T20:06:00.104+05:30,1775140546362.0,2.0,sdi,35
2026-04-02T20:06:16.314+05:30,1775140546362.0,2.0,bonds,35
2026-04-02T20:09:07.396+05:30,1775140727551.0,1513938.0,bonds,35
2026-04-02T20:09:10.857+05:30,1775140565910.0,1665726.0,bonds,33
2026-04-02T20:12:23.137+05:30,1775140486157.0,317619.0,bonds,33
2026-04-02T20:15:51.426+05:30,1775140565910.0,1665726.0,bonds,33
2026-04-02T20:24:18.533+05:30,1775136709938.0,1735954.0,bonds,28
2026-04-02T20:26:06.249+05:30,1775141468181.0,1698706.0,bonds,28
2026-04-02T20:34:52.325+05:30,1775141050501.0,1333747.0,bonds,28
2026-04-02T20:35:33.746+05:30,1775142266406.0,1750864.0,highyieldfd,35
2026-04-02T20:37:37.265+05:30,1775142455277.0,20110.0,bonds,32
2026-04-02T20:37:46.091+05:30,1775142455277.0,20110.0,bonds,33
2026-04-02T20:37:51.022+05:30,1775142455277.0,20110.0,highyieldfd,33
2026-04-02T20:38:08.336+05:30,1775142455277.0,20110.0,highyieldfd,33
2026-04-02T20:46:22.158+05:30,1775142792826.0,1756561.0,bonds,35
2026-04-02T20:46:41.703+05:30,1775142997766.0,458292.0,bonds,34
