context_session_id,product_category,asset_id,timestamp,user_id,anonymous_id
1776892426127,Bonds,2564,2026-04-23T02:44:44.043+05:30,715100,a1041ebe-3107-48db-9f3e-89280c892860
1776894992922,Bonds,2388,2026-04-23T03:43:42.412+05:30,878358,923a95d2-35b5-439b-8854-b06bf162666c
1776894992922,Bonds,2388,2026-04-23T03:46:49.075+05:30,878358,923a95d2-35b5-439b-8854-b06bf162666c
1776894992922,Bonds,2586,2026-04-23T04:05:38.36+05:30,878358,923a95d2-35b5-439b-8854-b06bf162666c
1776894992922,Bonds,2499,2026-04-23T04:11:02.217+05:30,878358,923a95d2-35b5-439b-8854-b06bf162666c
1776894992922,Bonds,2499,2026-04-23T04:11:42.104+05:30,878358,923a95d2-35b5-439b-8854-b06bf162666c
1776905517913,Bonds,2528,2026-04-23T06:26:28.443+05:30,1688002,c503f2a5-3461-4dbc-b9f4-813e303f87fe
1776910432761,Bonds,2318,2026-04-23T07:46:30.917+05:30,137457,f7e2da08-3ed4-4991-baff-53c0994b3f41
1776910541652,Bonds,2586,2026-04-23T07:49:20.758+05:30,744805,ed6d50f1-7b96-44e9-9081-607eb9e24023
1776906913599,Bonds,2586,2026-04-23T07:52:55.1+05:30,1177662,bb4a56a6-acde-4b3d-a942-8d9befdedfb8
1776906913599,Bonds,2586,2026-04-23T07:58:06.636+05:30,1177662,bb4a56a6-acde-4b3d-a942-8d9befdedfb8
1776906913599,Bonds,2586,2026-04-23T07:59:08.628+05:30,1177662,bb4a56a6-acde-4b3d-a942-8d9befdedfb8
1776906913599,Bonds,2586,2026-04-23T07:59:09.217+05:30,1177662,bb4a56a6-acde-4b3d-a942-8d9befdedfb8
1776906913599,Bonds,2499,2026-04-23T08:00:43.997+05:30,1177662,bb4a56a6-acde-4b3d-a942-8d9befdedfb8
1776914514771,Bonds,2584,2026-04-23T08:54:12.958+05:30,1600195,664ce0da-7c10-49ef-b702-1843efd62a44
1776914731221,Bonds,2505,2026-04-23T08:57:26.131+05:30,1431270,173e3409-9248-4c0b-b550-2a7e4cf3a831
1776914731221,Bonds,2505,2026-04-23T08:57:57.069+05:30,1431270,173e3409-9248-4c0b-b550-2a7e4cf3a831
1776915938913,Bonds,2564,2026-04-23T09:26:48.359+05:30,1637628,e11a4556-7190-4971-baf0-5e1a60fa9a8d
1776916407177,Bonds,2505,2026-04-23T09:27:20.822+05:30,1319649,a0ba8b6d-017a-4942-845d-d4f7a83b5fb9
1776917015032,Bonds,2499,2026-04-23T09:35:13.995+05:30,1145125,076a8e92-49f1-41bd-b26a-8dff4b98d5f6
1776917647850,Bonds,2573,2026-04-23T09:46:06.388+05:30,1309965,468ebf10-b568-4489-a19c-14fecfe28a41
1776918359270,Basket,2535,2026-04-23T09:59:35.768+05:30,221767,7609ba49-6482-49e5-b194-37ee5310d21b
1776918359270,Bonds,2586,2026-04-23T10:05:26.345+05:30,221767,7609ba49-6482-49e5-b194-37ee5310d21b
1776918359270,Bonds,2586,2026-04-23T10:05:57.645+05:30,221767,7609ba49-6482-49e5-b194-37ee5310d21b
1776918359270,Bonds,2586,2026-04-23T10:06:59.658+05:30,221767,7609ba49-6482-49e5-b194-37ee5310d21b
1776918359270,Bonds,2581,2026-04-23T10:07:46.367+05:30,221767,7609ba49-6482-49e5-b194-37ee5310d21b
1776918894511,Bonds,2586,2026-04-23T10:09:08.514+05:30,865334,d2148aa2-b2cf-4813-9920-ce2baa161747
1776918894511,Bonds,2586,2026-04-23T10:09:54.57+05:30,865334,d2148aa2-b2cf-4813-9920-ce2baa161747
1776918359270,Bonds,2560,2026-04-23T10:11:37.726+05:30,221767,7609ba49-6482-49e5-b194-37ee5310d21b
1776918894511,Bonds,2586,2026-04-23T10:14:25.535+05:30,865334,d2148aa2-b2cf-4813-9920-ce2baa161747
1776918359270,Bonds,2586,2026-04-23T10:14:57.162+05:30,221767,7609ba49-6482-49e5-b194-37ee5310d21b
1776918359270,Bonds,2586,2026-04-23T10:15:25.202+05:30,221767,7609ba49-6482-49e5-b194-37ee5310d21b
1776919904995,Bonds,2499,2026-04-23T10:24:08.578+05:30,588069,96ae74aa-e812-4612-9b5e-e0305442fa04
1776919904995,Bonds,2500,2026-04-23T10:25:12.009+05:30,588069,96ae74aa-e812-4612-9b5e-e0305442fa04
1776918894511,Bonds,2586,2026-04-23T10:25:27.425+05:30,865334,d2148aa2-b2cf-4813-9920-ce2baa161747
1776919904995,Bonds,2573,2026-04-23T10:25:55.784+05:30,588069,96ae74aa-e812-4612-9b5e-e0305442fa04
1776919904995,Bonds,2564,2026-04-23T10:26:36.612+05:30,588069,96ae74aa-e812-4612-9b5e-e0305442fa04
1776919904995,Bonds,2369,2026-04-23T10:27:35.299+05:30,588069,96ae74aa-e812-4612-9b5e-e0305442fa04
1776919904995,Bonds,2393,2026-04-23T10:28:16.968+05:30,588069,96ae74aa-e812-4612-9b5e-e0305442fa04
1776919904995,Bonds,2566,2026-04-23T10:28:58.157+05:30,588069,96ae74aa-e812-4612-9b5e-e0305442fa04
1776919904995,Bonds,2528,2026-04-23T10:30:05.913+05:30,588069,96ae74aa-e812-4612-9b5e-e0305442fa04
1776920339424,Bonds,2422,2026-04-23T10:31:17.139+05:30,1755861,6bf76a6f-6e6e-4211-bc9e-6485e750ecc6
1776919904995,Bonds,2388,2026-04-23T10:31:59.257+05:30,588069,96ae74aa-e812-4612-9b5e-e0305442fa04
1776921072082,Bonds,2566,2026-04-23T10:41:20.171+05:30,514087,0b588494-9a4e-47a7-aa73-e4b4a79cf49f
1776920597324,Bonds,2586,2026-04-23T10:47:36.647+05:30,938962,0dcfdebb-5dd5-44ab-8dd1-ebaac1615b1d
1776920597324,Bonds,2586,2026-04-23T10:48:36.694+05:30,938962,0dcfdebb-5dd5-44ab-8dd1-ebaac1615b1d
1776921727550,Bonds,2586,2026-04-23T10:53:23.116+05:30,732055,772baa1d-561f-43b9-9c23-29bf497c73c3
1776923279055,Basket,2570,2026-04-23T11:18:53.354+05:30,588069,96ae74aa-e812-4612-9b5e-e0305442fa04
1776923282861,Bonds,2573,2026-04-23T11:25:33.247+05:30,1115992,598537fd-505c-469b-be4b-83086a50d4b5
1776923865562,Bonds,2505,2026-04-23T11:29:39.089+05:30,1039515,2c75b110-9426-45e1-beb4-0c6e08304847
1776923865562,Bonds,2505,2026-04-23T11:37:40.01+05:30,1039515,2c75b110-9426-45e1-beb4-0c6e08304847
1776924457388,Bonds,2573,2026-04-23T11:38:59.261+05:30,897170,d6b928c5-de6c-4548-85cc-b559d809b406
1776924592918,Bonds,2579,2026-04-23T11:47:17.548+05:30,456698,ab8c7656-2eb9-4cac-90d0-5c703fbf433d
1776926889365,Bonds,2497,2026-04-23T12:20:17.154+05:30,1438491,ae003705-fbc4-4603-a807-e80b924d62eb
1776929060610,Bonds,2586,2026-04-23T12:59:01.517+05:30,1075972,53405d4d-2b19-4dd8-9bb2-d4aeb44a5955
