anonymous_id,user_id,context_session_id,investment_amount,timestamp,product_category,mf_investment_type,asset_id,infinite
2a5af163-758c-4330-b7b9-261292653d25,948727,1775068324900.0,130903,2026-04-02T00:02:07.027+05:30,Corporate Bonds,,2467,eligible
2a5af163-758c-4330-b7b9-261292653d25,948727,1775068324900.0,130903,2026-04-02T00:02:07.335+05:30,Corporate Bonds,,2467,eligible
2a5af163-758c-4330-b7b9-261292653d25,948727,1775068324900.0,130903,2026-04-02T00:02:07.336+05:30,Corporate Bonds,,2467,eligible
2a5af163-758c-4330-b7b9-261292653d25,948727,1775068324900.0,130903,2026-04-02T00:02:07.707+05:30,Corporate Bonds,,2467,eligible
2000734e-6418-4a60-ab6d-cad5a9d41ca9,1571322,1775068112936.0,100000,2026-04-02T00:05:24.08+05:30,High Yield FDs,,1239,not eligible
2746a8ce-f518-481c-9dac-249058abeb6a,884153,1775068691208.0,200110,2026-04-02T00:11:02.593+05:30,Corporate Bonds,,2431,not eligible
ba3dc5d4-b3ab-4278-8bb2-ecd542bff210,884074,1775068467171.0,50000,2026-04-02T00:16:10.217+05:30,High Yield FDs,,1239,not eligible
ba3dc5d4-b3ab-4278-8bb2-ecd542bff210,884074,1775068467171.0,50000,2026-04-02T00:17:10.239+05:30,High Yield FDs,,1239,not eligible
94cf2c1b-f599-47aa-a9f7-4d2378cad26c,1754571,1775068851309.0,39632,2026-04-02T00:19:02.444+05:30,Corporate Bonds,,2505,eligible
a5c59e0b-0621-4c15-b3d8-8f7598a78365,1754579,1775068958384.0,1041,2026-04-02T00:19:50.727+05:30,Corporate Bonds,,2422,not eligible
ba2cfb13-b4fa-4940-9882-5ef27fed4a7b,43048,1775069303197.0,300077,2026-04-02T00:21:37.785+05:30,XCase,,2509,not eligible
ba2cfb13-b4fa-4940-9882-5ef27fed4a7b,43048,1775069303197.0,174884,2026-04-02T00:24:24.727+05:30,Corporate Bonds,,2222,eligible
273a9af9-b1e5-4a47-b471-ebe9936e4319,1754581,1775068948618.0,513,2026-04-02T00:26:00.401+05:30,Corporate Bonds,,1217,not eligible
ba2cfb13-b4fa-4940-9882-5ef27fed4a7b,43048,1775069303197.0,100695,2026-04-02T00:26:20.517+05:30,Corporate Bonds,,2467,eligible
ba3dc5d4-b3ab-4278-8bb2-ecd542bff210,884074,1775068467171.0,50000,2026-04-02T00:28:49.195+05:30,High Yield FDs,,1292,not eligible
ba3dc5d4-b3ab-4278-8bb2-ecd542bff210,884074,1775068467171.0,50000,2026-04-02T00:29:43.475+05:30,High Yield FDs,,1239,not eligible
ba3dc5d4-b3ab-4278-8bb2-ecd542bff210,884074,1775068467171.0,30000,2026-04-02T00:30:35.692+05:30,High Yield FDs,,1239,not eligible
44d419d5-a397-4362-965e-2f7aca114c49,1754571,1775069962786.0,9908,2026-04-02T00:33:15.472+05:30,Corporate Bonds,,2505,eligible
312ef5ab-1574-44bf-99c9-a42decd31aa8,789448,1775069848720.0,100283,2026-04-02T00:34:10.516+05:30,Corporate Bonds,,2271,eligible
ba3dc5d4-b3ab-4278-8bb2-ecd542bff210,884074,1775068467171.0,6764,2026-04-02T00:36:35.204+05:30,Securitized Debt Instruments,,2256,eligible
ba3dc5d4-b3ab-4278-8bb2-ecd542bff210,884074,1775068467171.0,7595,2026-04-02T00:37:53.423+05:30,Securitized Debt Instruments,,2365,eligible
6866bf4a-73a5-435f-b7e1-62f510672a2f,1182253,1775067828099.0,302711,2026-04-02T00:38:53.247+05:30,Corporate Bonds,,2394,eligible
ba3dc5d4-b3ab-4278-8bb2-ecd542bff210,884074,1775068467171.0,25000,2026-04-02T00:39:36.732+05:30,High Yield FDs,,1239,not eligible
ba3dc5d4-b3ab-4278-8bb2-ecd542bff210,884074,1775068467171.0,30000,2026-04-02T00:40:50.182+05:30,High Yield FDs,,1239,not eligible
ba3dc5d4-b3ab-4278-8bb2-ecd542bff210,884074,1775068467171.0,35000,2026-04-02T00:41:40.559+05:30,High Yield FDs,,1239,not eligible
0b15fffe-5860-40b3-8f73-392729b6cc96,1400402,1775069699253.0,503477,2026-04-02T00:41:47.542+05:30,Corporate Bonds,,2467,eligible
0b15fffe-5860-40b3-8f73-392729b6cc96,1400402,1775069699253.0,503477,2026-04-02T00:41:47.546+05:30,Corporate Bonds,,2467,eligible
8934b1dc-5c42-410b-88b3-71c3d3cf3a10,1341551,1775070506899.0,20068,2026-04-02T00:41:53.557+05:30,Corporate Bonds,,2388,eligible
26d5242d-0908-4673-86a9-e58654112800,780648,1775069668460.0,198160,2026-04-02T00:48:32.474+05:30,Corporate Bonds,,2505,eligible
26d5242d-0908-4673-86a9-e58654112800,780648,1775069668460.0,198160,2026-04-02T00:48:58.857+05:30,Corporate Bonds,,2505,eligible
26d5242d-0908-4673-86a9-e58654112800,780648,1775069668460.0,201390,2026-04-02T00:49:50.656+05:30,Corporate Bonds,,2467,eligible
95fc118b-5384-43be-9260-b9af14867b06,878230,1775071019705.0,49820,2026-04-02T00:54:13.487+05:30,Corporate Bonds,,2151,eligible
0c8478eb-c393-4e51-9cf1-9a7aebd786d5,1638967,1775071862276.0,10069,2026-04-02T01:02:10.689+05:30,Corporate Bonds,,2467,eligible
ba3dc5d4-b3ab-4278-8bb2-ecd542bff210,884074,1775068467171.0,9907,2026-04-02T01:04:22.963+05:30,Corporate Bonds,,2315,eligible
ba3dc5d4-b3ab-4278-8bb2-ecd542bff210,884074,1775068467171.0,5000,2026-04-02T01:06:14.823+05:30,High Yield FDs,,1239,not eligible
0baf12d7-a269-4597-94a4-f018eeaec437,1695594,1775070707994.0,39632,2026-04-02T01:09:29.871+05:30,Corporate Bonds,,2505,eligible
9a516499-a4fc-47eb-9c88-497c4a432fa7,1025388,1775072529276.0,80556,2026-04-02T01:13:09.937+05:30,Corporate Bonds,,2467,eligible
9e957b1b-bbbe-4a6a-bf3c-4abd9ddaab77,1252187,1775072690585.0,9801,2026-04-02T01:16:38.783+05:30,Corporate Bonds,,2499,eligible
51011afd-7488-4b49-b27f-e99b156ae68e,1754770,1775072402212.0,99995,2026-04-02T01:21:59.836+05:30,Corporate Bonds,,2456,eligible
51011afd-7488-4b49-b27f-e99b156ae68e,1754770,1775072402212.0,485,2026-04-02T01:22:21.834+05:30,Corporate Bonds,,2386,not eligible
51011afd-7488-4b49-b27f-e99b156ae68e,1754770,1775072402212.0,485,2026-04-02T01:22:31.439+05:30,Corporate Bonds,,2386,not eligible
24421543-5151-4d9e-83d4-2129a45948a6,858188,1775072968788.0,102,2026-04-02T01:22:42.086+05:30,Corporate Bonds,,1217,not eligible
2b7a835e-0c0d-4396-a497-6ef9e6147d22,355185,1775072019412.0,99999,2026-04-02T01:22:52.548+05:30,Corporate Bonds,,2422,not eligible
ba3dc5d4-b3ab-4278-8bb2-ecd542bff210,884074,1775068467171.0,1000000,2026-04-02T01:27:26.226+05:30,High Yield FDs,,1239,not eligible
0eeaa2a5-e78b-4f7e-a28f-f98a52984a8a,1300096,1775074766678.0,514,2026-04-02T01:51:13.348+05:30,Corporate Bonds,,2310,not eligible
0eeaa2a5-e78b-4f7e-a28f-f98a52984a8a,1300096,1775074766678.0,514,2026-04-02T01:53:28.98+05:30,Corporate Bonds,,2310,not eligible
ebea639b-6527-4f98-8af9-2de01d6ab96d,917544,1775075076467.0,9999,2026-04-02T01:56:07.687+05:30,Corporate Bonds,,2456,eligible
890742bc-8066-41ac-b2dd-f231f697aa91,1455148,1775075100460.0,39632,2026-04-02T01:59:20.269+05:30,Corporate Bonds,,2505,not eligible
ebea639b-6527-4f98-8af9-2de01d6ab96d,917544,1775075076467.0,19999,2026-04-02T02:00:27.267+05:30,Corporate Bonds,,2456,eligible
34120832-6e15-45a3-a5a0-3f9486cdb405,1708505,1775074296118.0,98014,2026-04-02T02:00:28.402+05:30,Corporate Bonds,,2499,eligible
ebea639b-6527-4f98-8af9-2de01d6ab96d,917544,1775075076467.0,9999,2026-04-02T02:01:03.979+05:30,Corporate Bonds,,2456,eligible
ebea639b-6527-4f98-8af9-2de01d6ab96d,917544,1775075076467.0,9908,2026-04-02T02:11:59.23+05:30,Corporate Bonds,,2505,eligible
ce35277c-7c7c-401d-bdcb-492a77aca998,1406617,1775075747646.0,205,2026-04-02T02:16:54.266+05:30,Corporate Bonds,,2310,not eligible
7c1bb9ba-1057-4d56-baf8-72d99260f7e5,1431380,1775077337413.0,9908,2026-04-02T02:33:22.225+05:30,Corporate Bonds,,2505,not eligible
7c1bb9ba-1057-4d56-baf8-72d99260f7e5,1431380,1775077337413.0,67649,2026-04-02T02:35:02.893+05:30,Securitized Debt Instruments,,2256,eligible
7c1bb9ba-1057-4d56-baf8-72d99260f7e5,1431380,1775077337413.0,13529,2026-04-02T02:35:18.908+05:30,Securitized Debt Instruments,,2256,eligible
f1303ae5-8f88-469b-85e1-209ff6f9e82d,950134,1775078338985.0,302711,2026-04-02T02:53:04.117+05:30,Corporate Bonds,,2394,eligible
7ce1f72a-60a0-41ef-b136-c2fa3d512243,1003385,1775081002550.0,49820,2026-04-02T03:58:10.911+05:30,Corporate Bonds,,2151,eligible
59a9156b-2eb0-4a5c-9084-ad4415a81d61,1616652,1775083197565.0,20139,2026-04-02T04:10:47.866+05:30,Corporate Bonds,,2467,eligible
958dfcf3-4380-4461-8a65-9d50a75646ee,1513513,1775084783049.0,52082,2026-04-02T04:47:35.581+05:30,Corporate Bonds,,2422,not eligible
958dfcf3-4380-4461-8a65-9d50a75646ee,1513513,1775084783049.0,49201,2026-04-02T04:50:32.873+05:30,Corporate Bonds,,2500,eligible
311f5f3d-bcd0-437b-94c9-68762d652a6e,1139008,1775085490137.0,522,2026-04-02T04:51:52.387+05:30,Corporate Bonds,,2312,not eligible
311f5f3d-bcd0-437b-94c9-68762d652a6e,1139008,1775085490137.0,1044,2026-04-02T04:54:24.955+05:30,Corporate Bonds,,2312,not eligible
70c90c3f-fc5e-45d8-90c2-283755419661,1753863,1775085213637.0,10719,2026-04-02T04:56:45.122+05:30,Corporate Bonds,,2459,not eligible
958dfcf3-4380-4461-8a65-9d50a75646ee,1513513,1775084783049.0,107195,2026-04-02T04:58:04.714+05:30,Corporate Bonds,,2459,not eligible
958dfcf3-4380-4461-8a65-9d50a75646ee,1513513,1775084783049.0,100551,2026-04-02T05:03:16.533+05:30,Corporate Bonds,,2471,not eligible
4cc10b75-1697-4a0b-81d4-a30e9d0e83b0,520614,1775087066188.0,10069,2026-04-02T05:14:35.409+05:30,Corporate Bonds,,2467,eligible
2a5af163-758c-4330-b7b9-261292653d25,948727,1775087581254.0,128804,2026-04-02T05:23:16.582+05:30,Corporate Bonds,,2505,eligible
6ee90e09-8119-4761-9062-5ab4a1c6330e,1542294,1775086145167.0,29724,2026-04-02T05:30:33.056+05:30,Corporate Bonds,,2505,not eligible
25bd08e5-46ab-4b0d-b1e2-2a31f0fbf364,1620026,1775086591268.0,2052,2026-04-02T05:36:48.996+05:30,Corporate Bonds,,1217,not eligible
dda25d41-0551-4a92-bf39-28fa7db21deb,1710388,1775088891745.0,7595,2026-04-02T05:47:05.353+05:30,Securitized Debt Instruments,,2365,eligible
dda25d41-0551-4a92-bf39-28fa7db21deb,1710388,1775088891745.0,15191,2026-04-02T05:48:26.151+05:30,Securitized Debt Instruments,,2365,eligible
d875ec31-f711-4eb6-9d3f-2c714aae3292,1716587,1775087703556.0,9895,2026-04-02T05:48:51.898+05:30,Corporate Bonds,,2368,eligible
e4df319d-ea76-4568-ae37-7f1118063d4d,100461,1775089274633.0,500000,2026-04-02T05:52:20.122+05:30,High Yield FDs,,1239,not eligible
21d7e7d4-f3cd-43f4-83e6-c3c895d9f3f5,723677,1775090255739.0,106337,2026-04-02T06:08:02.796+05:30,Securitized Debt Instruments,,2365,eligible
d916f595-5b87-4034-920f-037da8ba36e0,873840,1775090521526.0,67649,2026-04-02T06:13:07.806+05:30,Securitized Debt Instruments,,2256,eligible
b629e525-34c1-474a-8e15-8f25ea609dee,414366,1775089932063.0,50000,2026-04-02T06:14:54.816+05:30,High Yield FDs,,1239,not eligible
bd82f3ce-6fcf-41b8-a94c-44b7380a4d7d,1680828,1775091229588.0,49007,2026-04-02T06:24:50.995+05:30,Corporate Bonds,,2499,eligible
82a071f9-e8ee-4487-84ef-97e093ddb1eb,798076,1775090609692.0,29724,2026-04-02T06:25:50.466+05:30,Corporate Bonds,,2505,eligible
82a071f9-e8ee-4487-84ef-97e093ddb1eb,798076,1775090609692.0,9908,2026-04-02T06:25:57.444+05:30,Corporate Bonds,,2505,eligible
3cb441ca-9178-4fc6-b1c6-58fe8054a66f,1596494,1775089883068.0,99995,2026-04-02T06:25:59.629+05:30,Corporate Bonds,,2290,eligible
bf293ecc-35a5-4215-8af2-e21b39af6682,1357856,1775091305199.0,99080,2026-04-02T06:28:38.363+05:30,Corporate Bonds,,2505,eligible
ce6a2896-e10d-447e-bf2f-c83fe12121d3,1657103,1775090692361.0,100695,2026-04-02T06:29:08.205+05:30,Corporate Bonds,,2467,eligible
1bade9cb-868e-4289-8247-3f85908cc876,1392575,1775091355854.0,1009956,2026-04-02T06:31:03.859+05:30,Corporate Bonds,,2456,eligible
e4d09c24-944e-4051-953c-bb14e4bd3838,1148748,1775091367631.0,109995,2026-04-02T06:31:54.378+05:30,Corporate Bonds,,2456,eligible
e4d09c24-944e-4051-953c-bb14e4bd3838,1148748,1775091367631.0,109995,2026-04-02T06:33:07.123+05:30,Corporate Bonds,,2456,eligible
bf293ecc-35a5-4215-8af2-e21b39af6682,1357856,1775091305199.0,99080,2026-04-02T06:33:55.346+05:30,Corporate Bonds,,2505,eligible
763a41f2-9437-4238-ac15-b8e366a8eed2,798076,1775091318921.0,411,2026-04-02T06:35:15.265+05:30,Corporate Bonds,,2310,not eligible
85a1e473-1a00-4923-9688-b1fccca0cd08,1278713,1775091983446.0,1006954,2026-04-02T06:38:22.517+05:30,Corporate Bonds,,2467,eligible
e9f1d78d-7f52-498d-86e8-25731123d8b0,864429,1775092158593.0,13529,2026-04-02T06:40:06.287+05:30,Securitized Debt Instruments,,2256,eligible
85a1e473-1a00-4923-9688-b1fccca0cd08,1278713,1775091983446.0,1006954,2026-04-02T06:41:14.522+05:30,Corporate Bonds,,2467,eligible
85a1e473-1a00-4923-9688-b1fccca0cd08,1278713,1775091983446.0,1006954,2026-04-02T06:46:05.667+05:30,Corporate Bonds,,2467,eligible
b18986f7-52ad-4d5f-bdb3-36e1d73a0be4,1517463,1775092858995.0,185176,2026-04-02T06:51:54.529+05:30,XCase,,2486,not eligible
23ae6214-7cd3-4b82-ac14-89c753143054,1754978,1775092587060.0,29724,2026-04-02T06:56:22.503+05:30,Corporate Bonds,,2505,eligible
7a205af4-c744-4882-bb05-01233f9a2c0b,1507684,1775093252387.0,50347,2026-04-02T06:58:48.668+05:30,Corporate Bonds,,2467,eligible
652f1063-155a-4ea3-9aee-6eb3f51d271c,488360,1775093562860.0,59858,2026-04-02T07:05:25.174+05:30,Corporate Bonds,,2393,eligible
fbdfdf1f-8e34-4113-b034-a1764001f380,1390986,1775093878505.0,455769,2026-04-02T07:10:26.061+05:30,Corporate Bonds,,2505,eligible
fbdfdf1f-8e34-4113-b034-a1764001f380,1390986,1775093878505.0,198160,2026-04-02T07:11:37.875+05:30,Corporate Bonds,,2505,eligible
fbdfdf1f-8e34-4113-b034-a1764001f380,1390986,1775093878505.0,99080,2026-04-02T07:12:06.613+05:30,Corporate Bonds,,2505,eligible
3cb4e10d-d675-48d7-9c02-62a8b1cc5a85,924450,1775094200363.0,100283,2026-04-02T07:14:19.547+05:30,Corporate Bonds,,2271,eligible
19c2ce5f-be5e-44c5-a6a0-cfe3bbf9fcc3,683687,1775094101174.0,100695,2026-04-02T07:15:14.419+05:30,Corporate Bonds,,2467,eligible
ebc1a596-d42d-4c9c-a4da-4a09419da833,614210,1775094487091.0,158528,2026-04-02T07:23:19.414+05:30,Corporate Bonds,,2505,eligible
ebc1a596-d42d-4c9c-a4da-4a09419da833,614210,1775094487091.0,158528,2026-04-02T07:26:04.438+05:30,Corporate Bonds,,2505,eligible
ebc1a596-d42d-4c9c-a4da-4a09419da833,614210,1775094487091.0,59448,2026-04-02T07:26:42.742+05:30,Corporate Bonds,,2505,eligible
667cd93d-e1f6-4958-9b11-8a8f4c4527c6,1692814,1775094186042.0,100344,2026-04-02T07:29:38.417+05:30,Corporate Bonds,,2388,eligible
646a38d2-971e-41e9-aafd-f858d1a7f607,1755011,1775094884757.0,102,2026-04-02T07:30:31.441+05:30,Corporate Bonds,,1217,not eligible
798d96c9-4fb4-4ed2-bfbb-679ff959b009,23252,1775095122567.0,19999,2026-04-02T07:30:54.011+05:30,Corporate Bonds,,2456,eligible
667cd93d-e1f6-4958-9b11-8a8f4c4527c6,1692814,1775094186042.0,102438,2026-04-02T07:33:49.05+05:30,Corporate Bonds,,2373,not eligible
1be6125b-93ec-4e52-b494-5de1bfe13854,1186541,1775095318764.0,29724,2026-04-02T07:34:02.132+05:30,Corporate Bonds,,2505,eligible
