application,context_app_install_type,context_page_referring_domain,gc_name,context_source_type,active_tab,context_timezone,campaign,gc_id,external_user_id,received_at,anonymous_id,term,placement,device,context_page_path,context_session_id,gclid,context_page_title,timestamp,content,fbclid,adgroup,sent_at,context_source_id,context_page_url,original_timestamp,context_page_referrer,country_code,context_page_initial_referrer,name,is_refinement,context_app_namespace,creative,context_screen_width,referrer_page,context_screen_height,timezone,context_ip,context_screen_density,results_count,component_position,page,id,ip_address,context_app_name,event_text,medium,version,device_orientation,browser,adset,component_name,context_screen_inner_height,country,region,context_destination_id,context_destination_type,context_screen_inner_width,context_library_name,os,context_request_ip,query_text,context_app_version,device_type,query_length,network_type,exp_version,isp,referrer,event,uuid_ts,user_id,channel,context_page_initial_referring_domain,context_locale,context_page_search,widget_id,city,context_library_version,context_user_agent,context_page_tab_url,source,utm_search,context_traits_obpp_kyc_status,obpp_kyc_status,investment_status,context_traits_investment_status,context_traits_gc_id,context_traits_gc_name,context_traits_external_user_id,context_campaign_medium,context_campaign_source,context_campaign_name,context_session_start
Mobile App,npm,,,Javascript,bonds,GMT+0530,Not received,,,2026-05-07T00:01:59.892+05:30,b06df59f-9fa7-4289-9edb-8a94ec122b40,Not received,Not received,Not received,/assets,1778090705611.0,Not received,Invest in non-market linked investment opportunities,2026-05-07T00:01:59.89+05:30,Not received,Not received,Not received,2026-05-07T00:01:58.868+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,https://www.gripinvest.in/assets,2026-05-07T00:01:58.866+05:30,$direct,IN,$direct,Not received,False,com.rudderlabs.javascript,Not received,424,/portfolio,942,Asia/Kolkata,ip_b2578cd68f,2.549999952316284,7,0,/assets,634ae504-f801-4332-856c-391b156ea564,ip_b2578cd68f,RudderLabs JavaScript SDK,asset_search_query,Not received,IPv4,Portrait,Chrome,Not received,Unknown,609,India,Bihar,1zPDwwVTM2IViEcrnPu1ijq5MB9,POSTGRES,423,RudderLabs JavaScript SDK,Android,ip_b2578cd68f,Gol,3.11.17,Phone,3,4g,,Bharti Airtel Ltd. AS for GPRS Service,Not received,asset_search_query,2026-05-07T00:30:17.053+05:30,1822498,web,,en-GB,,no-context,Patna,3.11.17,"Mozilla/5.0 (Linux; Android 16; CPH2637 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",https://www.gripinvest.in/assets,Not received,,True,True,False,False,,,,,,,
Mobile App,npm,,,Javascript,bonds,GMT+0530,Not received,,,2026-05-07T00:02:00.362+05:30,b06df59f-9fa7-4289-9edb-8a94ec122b40,Not received,Not received,Not received,/assets,1778090705611.0,Not received,Invest in non-market linked investment opportunities,2026-05-07T00:02:00.361+05:30,Not received,Not received,Not received,2026-05-07T00:01:59.42+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,https://www.gripinvest.in/assets,2026-05-07T00:01:59.419+05:30,$direct,IN,$direct,Not received,True,com.rudderlabs.javascript,Not received,424,/portfolio,942,Asia/Kolkata,ip_b2578cd68f,2.549999952316284,6,0,/assets,8f775db5-deb1-4fca-a9ae-1ede15b57c91,ip_b2578cd68f,RudderLabs JavaScript SDK,asset_search_query,Not received,IPv4,Portrait,Chrome,Not received,Unknown,609,India,Bihar,1zPDwwVTM2IViEcrnPu1ijq5MB9,POSTGRES,423,RudderLabs JavaScript SDK,Android,ip_b2578cd68f,Gold,3.11.17,Phone,4,4g,,Bharti Airtel Ltd. AS for GPRS Service,Not received,asset_search_query,2026-05-07T00:30:17.053+05:30,1822498,web,,en-GB,,no-context,Patna,3.11.17,"Mozilla/5.0 (Linux; Android 16; CPH2637 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",https://www.gripinvest.in/assets,Not received,,True,True,False,False,,,,,,,
Mobile App,npm,,,Javascript,bonds,GMT+0530,Not received,,,2026-05-07T00:02:00.758+05:30,b06df59f-9fa7-4289-9edb-8a94ec122b40,Not received,Not received,Not received,/assets,1778090705611.0,Not received,Invest in non-market linked investment opportunities,2026-05-07T00:02:00.757+05:30,Not received,Not received,Not received,2026-05-07T00:01:59.824+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,https://www.gripinvest.in/assets,2026-05-07T00:01:59.823+05:30,$direct,IN,$direct,Not received,True,com.rudderlabs.javascript,Not received,424,/portfolio,942,Asia/Kolkata,ip_b2578cd68f,2.549999952316284,9,0,/assets,73b3600b-39d0-431f-953e-f583f2621de4,ip_b2578cd68f,RudderLabs JavaScript SDK,asset_search_query,Not received,IPv4,Portrait,Chrome,Not received,Unknown,609,India,Bihar,1zPDwwVTM2IViEcrnPu1ijq5MB9,POSTGRES,423,RudderLabs JavaScript SDK,Android,ip_b2578cd68f,Gold ,3.11.17,Phone,5,4g,,Bharti Airtel Ltd. AS for GPRS Service,Not received,asset_search_query,2026-05-07T00:30:17.053+05:30,1822498,web,,en-GB,,no-context,Patna,3.11.17,"Mozilla/5.0 (Linux; Android 16; CPH2637 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",https://www.gripinvest.in/assets,Not received,,True,True,False,False,,,,,,,
Mobile App,npm,,,Javascript,bonds,GMT+0530,Not received,,,2026-05-07T00:02:03.612+05:30,b06df59f-9fa7-4289-9edb-8a94ec122b40,Not received,Not received,Not received,/assets,1778090705611.0,Not received,Invest in non-market linked investment opportunities,2026-05-07T00:02:03.611+05:30,Not received,Not received,Not received,2026-05-07T00:02:02.66+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,https://www.gripinvest.in/assets,2026-05-07T00:02:02.659+05:30,$direct,IN,$direct,Not received,True,com.rudderlabs.javascript,Not received,424,/portfolio,942,Asia/Kolkata,ip_b2578cd68f,2.549999952316284,1,0,/assets,70f5467d-2f9e-4888-ad49-1a4bb41c51bc,ip_b2578cd68f,RudderLabs JavaScript SDK,asset_search_query,Not received,IPv4,Portrait,Chrome,Not received,Unknown,609,India,Bihar,1zPDwwVTM2IViEcrnPu1ijq5MB9,POSTGRES,423,RudderLabs JavaScript SDK,Android,ip_b2578cd68f,Gold s,3.11.17,Phone,6,4g,,Bharti Airtel Ltd. AS for GPRS Service,Not received,asset_search_query,2026-05-07T00:30:17.053+05:30,1822498,web,,en-GB,,no-context,Patna,3.11.17,"Mozilla/5.0 (Linux; Android 16; CPH2637 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",https://www.gripinvest.in/assets,Not received,,True,True,False,False,,,,,,,
Mobile App,npm,,,Javascript,bonds,GMT+0530,Not received,,,2026-05-07T00:02:04.307+05:30,b06df59f-9fa7-4289-9edb-8a94ec122b40,Not received,Not received,Not received,/assets,1778090705611.0,Not received,Invest in non-market linked investment opportunities,2026-05-07T00:02:04.306+05:30,Not received,Not received,Not received,2026-05-07T00:02:03.379+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,https://www.gripinvest.in/assets,2026-05-07T00:02:03.378+05:30,$direct,IN,$direct,Not received,True,com.rudderlabs.javascript,Not received,424,/portfolio,942,Asia/Kolkata,ip_b2578cd68f,2.549999952316284,1,0,/assets,5d8c6a66-934b-4fc2-bbe6-353b0336d455,ip_b2578cd68f,RudderLabs JavaScript SDK,asset_search_query,Not received,IPv4,Portrait,Chrome,Not received,Unknown,609,India,Bihar,1zPDwwVTM2IViEcrnPu1ijq5MB9,POSTGRES,423,RudderLabs JavaScript SDK,Android,ip_b2578cd68f,Gold sip,3.11.17,Phone,8,4g,,Bharti Airtel Ltd. AS for GPRS Service,Not received,asset_search_query,2026-05-07T00:30:17.053+05:30,1822498,web,,en-GB,,no-context,Patna,3.11.17,"Mozilla/5.0 (Linux; Android 16; CPH2637 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",https://www.gripinvest.in/assets,Not received,,True,True,False,False,,,,,,,
Mobile App,npm,,,Javascript,bonds,GMT+0530,Not received,,,2026-05-07T00:18:35.151+05:30,b6a18046-7c3a-4b60-8c92-ad0572ff51e7,Not received,Not received,Not received,/assets,1778093253177.0,Not received,Invest in non-market linked investment opportunities,2026-05-07T00:18:35.148+05:30,Not received,Not received,Not received,2026-05-07T00:18:34.77+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,https://www.gripinvest.in/assets,2026-05-07T00:18:34.767+05:30,$direct,IN,$direct,Not received,False,com.rudderlabs.javascript,Not received,384,/portfolio,832,Asia/Kolkata,ip_c8c2150a30,2.8125,2,0,/assets,ddcbe051-dcb6-4f98-9965-ac65ea79ed60,ip_c8c2150a30,RudderLabs JavaScript SDK,asset_search_query,Not received,IPv4,Portrait,Chrome,Not received,Unknown,529,India,Maharashtra,1zPDwwVTM2IViEcrnPu1ijq5MB9,POSTGRES,384,RudderLabs JavaScript SDK,Android,ip_c8c2150a30,Inv,3.11.17,Phone,3,4g,,Reliance Jio Infocomm Limited,Not received,asset_search_query,2026-05-07T00:30:17.053+05:30,1614775,web,,en-IN,,no-context,Pune,3.11.17,"Mozilla/5.0 (Linux; Android 16; SM-A156E Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.138 Mobile Safari/537.36",https://www.gripinvest.in/assets,Not received,,True,True,True,True,,,,,,,
Mobile App,npm,,,Javascript,bonds,GMT+0530,Not received,,,2026-05-07T00:18:35.678+05:30,b6a18046-7c3a-4b60-8c92-ad0572ff51e7,Not received,Not received,Not received,/assets,1778093253177.0,Not received,Invest in non-market linked investment opportunities,2026-05-07T00:18:35.677+05:30,Not received,Not received,Not received,2026-05-07T00:18:35.298+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,https://www.gripinvest.in/assets,2026-05-07T00:18:35.297+05:30,$direct,IN,$direct,Not received,True,com.rudderlabs.javascript,Not received,384,/portfolio,832,Asia/Kolkata,ip_c8c2150a30,2.8125,1,0,/assets,ca98ef37-4fbf-471e-9695-f82c023b90d2,ip_c8c2150a30,RudderLabs JavaScript SDK,asset_search_query,Not received,IPv4,Portrait,Chrome,Not received,Unknown,529,India,Maharashtra,1zPDwwVTM2IViEcrnPu1ijq5MB9,POSTGRES,384,RudderLabs JavaScript SDK,Android,ip_c8c2150a30,Invi,3.11.17,Phone,4,4g,,Reliance Jio Infocomm Limited,Not received,asset_search_query,2026-05-07T00:30:17.053+05:30,1614775,web,,en-IN,,no-context,Pune,3.11.17,"Mozilla/5.0 (Linux; Android 16; SM-A156E Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.138 Mobile Safari/537.36",https://www.gripinvest.in/assets,Not received,,True,True,True,True,,,,,,,
Mobile App,npm,,,Javascript,bonds,GMT+0530,Not received,,,2026-05-07T00:18:38.585+05:30,b6a18046-7c3a-4b60-8c92-ad0572ff51e7,Not received,Not received,Not received,/assets,1778093253177.0,Not received,Invest in non-market linked investment opportunities,2026-05-07T00:18:38.582+05:30,Not received,Not received,Not received,2026-05-07T00:18:38.204+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,https://www.gripinvest.in/assets,2026-05-07T00:18:38.201+05:30,$direct,IN,$direct,Not received,True,com.rudderlabs.javascript,Not received,384,/portfolio,832,Asia/Kolkata,ip_c8c2150a30,2.8125,1,0,/assets,a958545e-6109-4ede-9868-7bd44810a1fd,ip_c8c2150a30,RudderLabs JavaScript SDK,asset_search_query,Not received,IPv4,Portrait,Chrome,Not received,Unknown,529,India,Maharashtra,1zPDwwVTM2IViEcrnPu1ijq5MB9,POSTGRES,384,RudderLabs JavaScript SDK,Android,ip_c8c2150a30,Invit,3.11.17,Phone,5,4g,,Reliance Jio Infocomm Limited,Not received,asset_search_query,2026-05-07T00:30:17.053+05:30,1614775,web,,en-IN,,no-context,Pune,3.11.17,"Mozilla/5.0 (Linux; Android 16; SM-A156E Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.138 Mobile Safari/537.36",https://www.gripinvest.in/assets,Not received,,True,True,True,True,,,,,,,
Mobile App,npm,,,Javascript,bonds,GMT+0530,Not received,,,2026-05-07T00:29:15.08+05:30,3c239a03-6ca4-4253-90df-91edb44c04ea,Not received,Not received,Not received,/assets,1778093679706.0,Not received,Invest in non-market linked investment opportunities,2026-05-07T00:29:15.079+05:30,Not received,Not received,Not received,2026-05-07T00:29:15.114+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,https://www.gripinvest.in/assets,2026-05-07T00:29:15.113+05:30,$direct,IN,$direct,Not received,False,com.rudderlabs.javascript,Not received,388,/discover,861,Asia/Kolkata,ip_12d260a8fd,2.7875001430511475,1,0,/assets,66ec6b2f-c5cc-486e-b89d-09f0e556ea89,ip_12d260a8fd,RudderLabs JavaScript SDK,asset_search_query,Not received,IPv4,Portrait,Chrome,Not received,Unknown,517,India,Uttarakhand,1zPDwwVTM2IViEcrnPu1ijq5MB9,POSTGRES,387,RudderLabs JavaScript SDK,Android,ip_12d260a8fd,AAA,3.11.17,Phone,3,4g,,Reliance Jio Infocomm Limited,Not received,asset_search_query,2026-05-07T00:30:17.053+05:30,528132,web,,en-IN,,no-context,Dehradun,3.11.17,"Mozilla/5.0 (Linux; Android 13; moto g62 5G Build/T1SSIS33.1-75-7-16; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.111 Mobile Safari/537.36",https://www.gripinvest.in/assets,Not received,,False,False,False,False,,,,,,,
Mobile App,npm,,,Javascript,bonds,GMT+0530,Not received,,,2026-05-07T00:30:30.611+05:30,3c239a03-6ca4-4253-90df-91edb44c04ea,Not received,Not received,Not received,/assets,1778093679706.0,Not received,Invest in non-market linked investment opportunities,2026-05-07T00:30:30.61+05:30,Not received,Not received,Not received,2026-05-07T00:30:30.653+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,https://www.gripinvest.in/assets,2026-05-07T00:30:30.652+05:30,$direct,IN,$direct,Not received,False,com.rudderlabs.javascript,Not received,388,/assetdetails/housing-and-urban-development-corporation/ncd/rcbhdc260201/2423,861,Asia/Kolkata,ip_12d260a8fd,2.7875001430511475,0,0,/assets,c7d70af2-05dc-4bda-bbd6-8b5c62259fb7,ip_12d260a8fd,RudderLabs JavaScript SDK,asset_search_query,Not received,IPv4,Portrait,Chrome,Not received,Unknown,517,India,Uttarakhand,1zPDwwVTM2IViEcrnPu1ijq5MB9,POSTGRES,387,RudderLabs JavaScript SDK,Android,ip_12d260a8fd,AA ,3.11.17,Phone,3,4g,,Reliance Jio Infocomm Limited,Not received,asset_search_query,2026-05-07T01:00:29.247+05:30,528132,web,,en-IN,,no-context,Dehradun,3.11.17,"Mozilla/5.0 (Linux; Android 13; moto g62 5G Build/T1SSIS33.1-75-7-16; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.111 Mobile Safari/537.36",https://www.gripinvest.in/assets,Not received,,False,False,False,False,,,,,,,
