anonymous_id,user_id,context_session_id,investment_amount,timestamp,product_category,mf_investment_type,asset_id,infinite
d445914f-4f0b-4536-b2fe-0ec7795a8381,1579739,1775673019596.0,99220,2026-04-09T00:01:44.588+05:30,Corporate Bonds,,2505,eligible
151e4bdd-690b-4860-8e56-0005755e7bf8,878936,1775673174608.0,9922,2026-04-09T00:03:28.294+05:30,Corporate Bonds,,2505,eligible
1f3a95d7-91f5-435a-8d56-6be25fead7a2,1023171,1775672833179.0,19427,2026-04-09T00:04:12.007+05:30,Corporate Bonds,,2409,not eligible
1f3a95d7-91f5-435a-8d56-6be25fead7a2,1023171,1775672833179.0,19427,2026-04-09T00:04:31.223+05:30,Corporate Bonds,,2409,not eligible
6ad0aa57-8ead-40a8-a906-f447269e1a2c,1149693,1775673259907.0,283567,2026-04-09T00:04:39.664+05:30,Corporate Bonds,,2527,not eligible
6ad0aa57-8ead-40a8-a906-f447269e1a2c,1149693,1775673259907.0,283567,2026-04-09T00:04:40.355+05:30,Corporate Bonds,,2527,not eligible
773c7ad9-d9e8-4077-8f16-40e8e4d4e3c8,861155,1775673450573.0,6069,2026-04-09T00:08:53.509+05:30,Corporate Bonds,,2390,not eligible
27842c78-462c-4a8a-aead-ac3cf8a6e4f5,1260570,1775673507232.0,202548,2026-04-09T00:08:56.668+05:30,Corporate Bonds,,2527,not eligible
6534d2d9-23b7-4d50-9af3-11e4f1e50463,1772367,1775672974720.0,87712,2026-04-09T00:09:29.447+05:30,Corporate Bonds,,2222,eligible
54c37059-b3f9-4ee0-aca5-23bedde470b4,335198,1775673794003.0,227737,2026-04-09T00:14:27.198+05:30,Corporate Bonds,,2434,not eligible
1f3a95d7-91f5-435a-8d56-6be25fead7a2,1023171,1775672833179.0,19427,2026-04-09T00:15:04.187+05:30,Corporate Bonds,,2409,not eligible
2069c743-4885-4e8f-a4a5-e03192a973aa,1772394,1775673710679.0,198870,2026-04-09T00:15:55.4+05:30,Corporate Bonds,,2318,not eligible
1f3a95d7-91f5-435a-8d56-6be25fead7a2,1023171,1775672833179.0,19427,2026-04-09T00:15:55.815+05:30,Corporate Bonds,,2409,not eligible
1f3a95d7-91f5-435a-8d56-6be25fead7a2,1023171,1775672833179.0,9962,2026-04-09T00:16:05.507+05:30,Corporate Bonds,,2409,not eligible
54c37059-b3f9-4ee0-aca5-23bedde470b4,335198,1775673794003.0,13547,2026-04-09T00:17:16.344+05:30,Securitized Debt Instruments,,2256,not eligible
1f3a95d7-91f5-435a-8d56-6be25fead7a2,1023171,1775672833179.0,9962,2026-04-09T00:17:20.234+05:30,Corporate Bonds,,2409,not eligible
1f3a95d7-91f5-435a-8d56-6be25fead7a2,1023171,1775672833179.0,10664,2026-04-09T00:18:45.23+05:30,Corporate Bonds,,2538,not eligible
98397219-dd0e-4bd8-b91a-ac23fa45665b,1087374,1775674156898.0,207704,2026-04-09T00:19:27.985+05:30,Corporate Bonds,,2197,eligible
978c5b93-fa2b-42c9-823c-df2b7c40ebd3,1009142,1775674347247.0,283567,2026-04-09T00:23:18.255+05:30,Corporate Bonds,,2527,not eligible
