timestamp,context_session_id,user_id,active_tab
2026-04-16T02:57:49.738+05:30,1776287426675,1789738,bonds
2026-04-16T07:08:37.556+05:30,1776303273102,1184624,bonds
2026-04-16T07:40:49.123+05:30,1776305385154,1427,bonds
2026-04-16T07:49:19.148+05:30,1776305312937,1717679,bonds
2026-04-16T08:37:01.535+05:30,1776308778261,1075883,bonds
2026-04-16T08:37:11.57+05:30,1776308778261,1075883,bonds
2026-04-16T08:53:52.265+05:30,1776309233350,1790319,bonds
2026-04-16T09:15:44.949+05:30,1776310990624,1280703,bonds
2026-04-16T09:16:27.054+05:30,1776308863102,1673173,bonds
2026-04-16T09:19:22.831+05:30,1776309523084,1790347,bonds
2026-04-16T09:29:59.457+05:30,1776311084062,1438343,bonds
2026-04-16T09:34:31.64+05:30,1776312229028,1697977,bonds
2026-04-16T09:40:00.357+05:30,1776312576853,866945,bonds
2026-04-16T09:50:07.753+05:30,1776313126881,1790662,bonds
2026-04-16T09:50:23.45+05:30,1776313126881,1790662,bonds
2026-04-16T09:53:57.3+05:30,1776313240801,1332621,bonds
2026-04-16T10:08:34.778+05:30,1776313637744,1790694,bonds
2026-04-16T10:08:40.521+05:30,1776313637744,1790694,bonds
2026-04-16T10:08:50.577+05:30,1776312566888,1785369,bonds
2026-04-16T10:30:57.387+05:30,1776315635510,1678745,bonds
2026-04-16T10:40:46.166+05:30,1776315671932,1050896,bonds
2026-04-16T10:41:32.541+05:30,1776316217209,811057,bonds
2026-04-16T10:50:26.886+05:30,1776316789554,579304,bonds
2026-04-16T10:50:52.109+05:30,1776316789554,579304,bonds
2026-04-16T10:51:02.688+05:30,1776316333727,1735758,bonds
2026-04-16T10:51:08.427+05:30,1776316333727,1735758,bonds
2026-04-16T10:52:24.998+05:30,1776316277701,137502,bonds
2026-04-16T10:52:36.12+05:30,1776316277701,137502,bonds
2026-04-16T10:53:07.439+05:30,1776316277701,137502,bonds
2026-04-16T11:07:35.033+05:30,1776316892173,1790931,highyieldfd
2026-04-16T11:43:52.39+05:30,1776319878052,458292,bonds
2026-04-16T11:44:21.139+05:30,1776319878052,458292,bonds
2026-04-16T11:44:32.466+05:30,1776319878052,458292,bonds
2026-04-16T11:46:01.332+05:30,1776320100412,1791145,bonds
2026-04-16T12:07:55.92+05:30,1776315204448,1513928,bonds
2026-04-16T12:24:50.597+05:30,1776321149504,771627,bonds
2026-04-16T12:54:25.306+05:30,1776321149504,771627,bonds
2026-04-16T12:55:35.227+05:30,1776324299115,1306460,bonds
2026-04-16T13:03:29.499+05:30,1776324774034,1791352,highyieldfd
2026-04-16T13:37:47.856+05:30,1776326506300,1791455,bonds
2026-04-16T13:46:36.558+05:30,1776326493234,937567,bonds
2026-04-16T13:59:32.59+05:30,1776328147804,1507410,baskets
2026-04-16T13:59:52.473+05:30,1776328069018,1649744,bonds
2026-04-16T13:59:58.237+05:30,1776328069018,1649744,bonds
2026-04-16T14:00:50.38+05:30,1776328147804,1507410,baskets
2026-04-16T14:15:51.765+05:30,1776327563731,1497314,bonds
2026-04-16T14:29:35.799+05:30,1776329903472,1790715,bonds
2026-04-16T14:30:23.09+05:30,1776330003957,1312627,bonds
2026-04-16T14:31:30.066+05:30,1776330003957,1312627,bonds
2026-04-16T14:32:09.65+05:30,1776330003957,1312627,bonds
2026-04-16T15:11:41.449+05:30,1776330985982,1626356,bonds
2026-04-16T15:13:08.244+05:30,1776332566527,458292,bonds
2026-04-16T15:44:51.986+05:30,1776333583378,1786543,bonds
2026-04-16T16:02:07.725+05:30,1776335337961,1791145,bonds
2026-04-16T16:06:30.407+05:30,1776335337961,1791145,bonds
2026-04-16T16:14:35.068+05:30,1776335337961,1791145,bonds
2026-04-16T16:15:48.314+05:30,1776335337961,1791145,bonds
2026-04-16T16:16:26.511+05:30,1776335337961,1791145,bonds
2026-04-16T16:18:07.629+05:30,1776336466742,1773376,baskets
2026-04-16T16:19:50.298+05:30,1776335337961,1791145,bonds
2026-04-16T16:20:22.012+05:30,1776335337961,1791145,bonds
2026-04-16T16:21:09.919+05:30,1776335337961,1791145,bonds
2026-04-16T16:21:27.878+05:30,1776335337961,1791145,bonds
2026-04-16T16:22:22.583+05:30,1776335337961,1791145,bonds
2026-04-16T16:22:29.092+05:30,1776335337961,1791145,bonds
2026-04-16T16:59:24.01+05:30,1776338864649,1306905,bonds
2026-04-16T17:01:59.629+05:30,1776338944858,1791993,bonds
2026-04-16T17:41:19.944+05:30,1776341057867,1775617,bonds
2026-04-16T18:08:56.344+05:30,1776343116299,1791145,bonds
2026-04-16T18:09:11.396+05:30,1776343116299,1791145,bonds
2026-04-16T18:28:57.954+05:30,1776344138460,1792201,bonds
2026-04-16T18:59:25.324+05:30,1776345798173,1383668,bonds
2026-04-16T19:00:25.547+05:30,1776345944288,1792272,bonds
2026-04-16T19:00:55.7+05:30,1776345944288,1792272,bonds
2026-04-16T19:03:28.584+05:30,1776346340222,1348799,bonds
2026-04-16T20:01:51.708+05:30,1776349288272,158930,highyieldfd
2026-04-16T20:04:22.144+05:30,1776349949210,1128733,bonds
2026-04-16T20:27:29.198+05:30,1776351228916,1792103,bonds
2026-04-16T20:40:33.598+05:30,1776352122866,1490473,bonds
2026-04-16T20:40:51.599+05:30,1776351944945,1422721,bonds
2026-04-16T20:43:42.103+05:30,1776352391439,48131,bonds
2026-04-16T20:44:42.209+05:30,1776352244487,1790347,bonds
2026-04-16T21:19:50.533+05:30,1776354373680,1792539,bonds
2026-04-16T21:43:05.07+05:30,1776353016232,384997,bonds
2026-04-16T21:43:18.035+05:30,1776353016232,384997,bonds
2026-04-16T21:49:23.549+05:30,1776355881189,1735993,bonds
2026-04-16T22:22:16.273+05:30,1776357363761,1669255,bonds
2026-04-16T22:36:33.604+05:30,1776359164313,1180511,bonds
2026-04-16T22:36:41.095+05:30,1776359164313,1180511,bonds
2026-04-16T22:36:44.04+05:30,1776359164313,1180511,bonds
2026-04-16T22:36:55.986+05:30,1776359164313,1180511,bonds
2026-04-16T22:46:57.378+05:30,1776359632511,1778190,bonds
2026-04-16T23:35:47.168+05:30,1776362406958,875609,bonds
2026-04-17T00:13:09.806+05:30,1776364932639,1780992,bonds
2026-04-17T00:13:11.665+05:30,1776364932639,1780992,bonds
2026-04-17T00:42:05.087+05:30,1776366641707,1510629,sdi
2026-04-17T02:46:23.321+05:30,1776374163723,1091004,baskets
2026-04-17T06:24:17.334+05:30,1776386848277,1793097,bonds
2026-04-17T06:57:33.934+05:30,1776389184354,1648994,bonds
2026-04-17T06:57:44.741+05:30,1776389184354,1648994,bonds
2026-04-17T07:19:50.649+05:30,1776388782647,504467,bonds
2026-04-17T08:05:34.199+05:30,1776391862338,1358952,bonds
2026-04-17T09:15:41.164+05:30,1776397402275,1712901,bonds
2026-04-17T09:15:56.062+05:30,1776397402275,1712901,bonds
2026-04-17T10:37:42.323+05:30,1776401419271,421455,bonds
2026-04-17T10:39:52.022+05:30,1776401419271,421455,bonds
2026-04-17T10:46:49.43+05:30,1776401498346,2,bonds
2026-04-17T10:48:29.693+05:30,1776402615808,1490169,bonds
2026-04-17T11:08:55.919+05:30,1776403234590,1793585,bonds
2026-04-17T11:09:43.928+05:30,1776403234590,1793585,bonds
2026-04-17T11:33:38.394+05:30,1776405799206,1793725,bonds
2026-04-17T11:45:40.112+05:30,1776405680351,1793717,bonds
2026-04-17T12:05:53.955+05:30,1776407420641,1793800,bonds
2026-04-17T12:20:53.604+05:30,1776405589207,1793615,bonds
2026-04-17T12:21:08.336+05:30,1776408293290,1787756,bonds
2026-04-17T12:43:06.546+05:30,1776409974143,487313,bonds
2026-04-17T12:43:11.318+05:30,1776409974143,487313,bonds
2026-04-17T12:59:46.821+05:30,1776410958534,1716927,bonds
2026-04-17T13:10:43.923+05:30,1776411633401,764620,bonds
2026-04-17T14:49:32.658+05:30,1776417406957,1111498,bonds
2026-04-17T15:59:53.676+05:30,1776421701256,233349,bonds
2026-04-17T17:01:31.773+05:30,1776425469431,827040,bonds
2026-04-17T17:12:15.409+05:30,1776426054388,496829,bonds
2026-04-17T17:12:19.764+05:30,1776426054388,496829,bonds
2026-04-17T17:12:30.924+05:30,1776426054388,496829,bonds
2026-04-17T17:13:25.505+05:30,1776425390268,1794531,bonds
2026-04-17T18:03:28.42+05:30,1776429200881,1229771,bonds
2026-04-17T18:20:07.713+05:30,1776428634946,51225,bonds
2026-04-17T19:35:43.427+05:30,1776434669577,1785635,bonds
2026-04-17T19:53:16.761+05:30,1776434402335,1794767,bonds
2026-04-17T19:55:01.223+05:30,1776434863943,1785862,bonds
2026-04-17T19:57:18.409+05:30,1776435644862,779141,bonds
2026-04-17T19:59:23.042+05:30,1776435720672,1793942,bonds
2026-04-17T19:59:31.425+05:30,1776435720672,1793942,bonds
2026-04-17T20:00:31.851+05:30,1776435808650,1793942,bonds
2026-04-17T20:00:42.377+05:30,1776435808650,1793942,bonds
2026-04-17T20:10:23.548+05:30,1776436814091,1577267,bonds
2026-04-17T20:30:04.86+05:30,1776437609677,724600,sdi
2026-04-17T20:40:30.032+05:30,1776438551268,1794892,bonds
2026-04-17T21:14:52.016+05:30,1776440689815,1577267,bonds
2026-04-17T21:25:07.871+05:30,1776440689815,1577267,bonds
2026-04-17T21:31:40.054+05:30,1776441484808,1794163,bonds
2026-04-17T21:56:05.852+05:30,1776442735822,1641249,bonds
2026-04-17T21:56:13.971+05:30,1776442735822,1641249,bonds
2026-04-17T22:39:49.293+05:30,1776445552880,1717301,bonds
2026-04-18T00:07:26.616+05:30,1776450599194,1133151,bonds
2026-04-18T00:08:34.467+05:30,1776450599194,1133151,bonds
2026-04-18T01:09:05.282+05:30,1776453432940,1107418,bonds
2026-04-18T01:41:49.829+05:30,1776456664615,820202,bonds
2026-04-18T04:59:46.518+05:30,1776468186590,1063224,baskets
2026-04-18T07:01:44.205+05:30,1776475824845,412177,bonds
2026-04-18T09:44:30.061+05:30,1776485516302,1319754,bonds
2026-04-18T10:16:37.41+05:30,1776486482539,1795764,bonds
2026-04-18T10:26:09.951+05:30,1776487833746,1245604,bonds
2026-04-18T10:26:20.193+05:30,1776487833746,1245604,bonds
2026-04-18T10:26:33.854+05:30,1776487833746,1245604,bonds
2026-04-18T10:27:03.047+05:30,1776488162660,1103588,bonds
2026-04-18T10:27:12.175+05:30,1776488121732,1057016,bonds
2026-04-18T11:27:50.656+05:30,1776491524461,1795990,bonds
2026-04-18T11:32:42.958+05:30,1776491777240,1002347,bonds
2026-04-18T12:04:31.63+05:30,1776490420698,920192,bonds
2026-04-18T12:15:45.088+05:30,1776494101433,1605770,bonds
2026-04-18T12:21:35.222+05:30,1776491777240,1002347,bonds
2026-04-18T12:30:12.668+05:30,1776495568637,880361,bonds
2026-04-18T12:34:42.947+05:30,1776495818499,1591753,bonds
2026-04-18T12:36:28.353+05:30,1776495626796,1251524,bonds
2026-04-18T12:36:33.79+05:30,1776495626796,1251524,bonds
2026-04-18T12:43:02.771+05:30,1776494613118,1436380,highyieldfd
2026-04-18T13:00:26.123+05:30,1776497350372,1646578,bonds
2026-04-18T13:07:14.413+05:30,1776497814360,1796191,bonds
2026-04-18T13:30:02.845+05:30,1776499187967,1779328,bonds
2026-04-18T13:30:17.622+05:30,1776499187967,1779328,bonds
2026-04-18T13:30:19.827+05:30,1776499187967,1779328,bonds
2026-04-18T14:33:36.755+05:30,1776502490370,1775912,bonds
2026-04-18T14:39:58.255+05:30,1776503337746,20110,bonds
2026-04-18T14:40:10.549+05:30,1776503337746,20110,bonds
2026-04-18T17:29:38.805+05:30,1776513476229,891738,bonds
2026-04-18T17:36:23.005+05:30,1776513476229,891738,sdi
2026-04-18T17:48:21.689+05:30,1776510822637,226239,bonds
2026-04-18T17:48:32.515+05:30,1776510822637,226239,bonds
2026-04-18T17:48:38.548+05:30,1776514667816,1762164,bonds
2026-04-18T18:25:16.386+05:30,1776516371344,1064611,bonds
2026-04-18T20:21:59.994+05:30,1776523748064,1797097,bonds
2026-04-18T21:22:09.984+05:30,1776527497169,1783672,baskets
2026-04-18T22:29:45.355+05:30,1776531550686,1729259,bonds
2026-04-18T22:33:55.843+05:30,1776530655247,1797255,bonds
2026-04-18T22:33:58.409+05:30,1776531768644,1797275,bonds
2026-04-18T22:34:06.319+05:30,1776531768644,1797275,bonds
2026-04-18T22:34:20.444+05:30,1776531768644,1797275,bonds
2026-04-18T22:58:31.375+05:30,1776533240160,91235,bonds
2026-04-18T23:46:03.074+05:30,1776536128368,1064611,bonds
2026-04-19T02:42:40.452+05:30,1776546253868,1797531,bonds
2026-04-19T03:37:51.105+05:30,1776549941312,349471,bonds
2026-04-19T06:22:08.064+05:30,1776558880865,1390896,bonds
2026-04-19T08:12:09.253+05:30,1776566508434,1091521,baskets
2026-04-19T08:41:23.289+05:30,1776568165562,1797213,bonds
2026-04-19T08:41:38.938+05:30,1776568165562,1797213,bonds
2026-04-19T09:38:41.203+05:30,1776571719047,458292,bonds
2026-04-19T09:53:15.825+05:30,1776572453988,73705,bonds
2026-04-19T09:53:34.351+05:30,1776572453988,73705,bonds
2026-04-19T09:54:26.175+05:30,1776572453988,73705,bonds
2026-04-19T09:54:28.564+05:30,1776572453988,73705,bonds
2026-04-19T09:54:33.378+05:30,1776572453988,73705,bonds
2026-04-19T09:55:04.976+05:30,1776572453988,73705,bonds
2026-04-19T09:55:15.105+05:30,1776572453988,73705,bonds
2026-04-19T10:08:50.52+05:30,1776572810825,1531531,bonds
2026-04-19T10:27:46.717+05:30,1776574607504,1790452,bonds
2026-04-19T10:28:14.152+05:30,1776574607504,1790452,bonds
2026-04-19T10:32:46.48+05:30,1776574665208,1195909,bonds
2026-04-19T10:46:50.712+05:30,1776575391522,1797255,bonds
2026-04-19T10:48:55.726+05:30,1776575391522,1797255,bonds
2026-04-19T10:49:07.565+05:30,1776575391522,1797255,bonds
2026-04-19T10:49:38.973+05:30,1776573146191,1746962,bonds
2026-04-19T10:49:54.242+05:30,1776573146191,1746962,bonds
2026-04-19T10:58:44.605+05:30,1776574366333,1796613,bonds
2026-04-19T10:59:01.986+05:30,1776574366333,1796613,bonds
2026-04-19T11:45:05.527+05:30,1776575662345,1797957,bonds
2026-04-19T11:46:52.455+05:30,1776579329518,1691208,bonds
2026-04-19T11:47:08.91+05:30,1776579329518,1691208,bonds
2026-04-19T11:47:28.699+05:30,1776579231650,1798120,bonds
2026-04-19T11:50:15.614+05:30,1776577932805,1674812,bonds
2026-04-19T12:13:34.628+05:30,1776580987532,240334,bonds
2026-04-19T12:21:54.217+05:30,1776581420037,1737700,bonds
2026-04-19T12:59:52.794+05:30,1776583280589,1730396,bonds
2026-04-19T13:08:10.176+05:30,1776582194600,1791254,highyieldfd
2026-04-19T13:09:19.726+05:30,1776584332304,1463703,bonds
2026-04-19T14:05:02.704+05:30,1776586157894,1798421,bonds
2026-04-19T14:32:15.501+05:30,1776589299952,1197879,bonds
2026-04-19T14:32:26.469+05:30,1776589299952,1197879,bonds
2026-04-19T14:37:36.429+05:30,1776589525247,879870,bonds
2026-04-19T14:37:41.868+05:30,1776589525247,879870,bonds
2026-04-19T14:37:45.785+05:30,1776589525247,879870,bonds
2026-04-19T14:42:37.505+05:30,1776589299952,1197879,bonds
2026-04-19T14:49:20.945+05:30,1776590258136,1798588,bonds
2026-04-19T15:03:22.606+05:30,1776590657195,1798601,bonds
2026-04-19T15:07:42.248+05:30,1776591441638,1798626,bonds
2026-04-19T16:19:46.199+05:30,1776595647490,240348,bonds
2026-04-19T16:53:43.585+05:30,1776597614497,1461334,bonds
2026-04-19T18:27:19.435+05:30,1776600711875,1233714,bonds
2026-04-19T18:27:26.237+05:30,1776600711875,1233714,bonds
2026-04-19T19:10:46.621+05:30,1776605476198,1600468,bonds
2026-04-19T19:45:30.973+05:30,1776607844352,321872,bonds
2026-04-19T21:30:00.48+05:30,1776613329736,1798599,bonds
2026-04-19T21:35:32.271+05:30,1776613907006,1799182,bonds
2026-04-19T22:04:21.523+05:30,1776616419561,1441448,bonds
2026-04-19T22:11:23.575+05:30,1776615207661,1416387,bonds
2026-04-19T22:11:41.15+05:30,1776615207661,1416387,bonds
2026-04-19T22:13:44.927+05:30,1776615207661,1416387,bonds
2026-04-19T22:13:52.369+05:30,1776615207661,1416387,bonds
2026-04-19T22:14:00.168+05:30,1776615207661,1416387,bonds
2026-04-19T22:14:19.183+05:30,1776615207661,1416387,bonds
2026-04-19T22:31:22.738+05:30,1776617064030,1799304,bonds
2026-04-19T22:34:10.102+05:30,1776617685841,112510,bonds
2026-04-19T22:40:12.957+05:30,1776618490803,1676426,bonds
2026-04-19T22:40:23.168+05:30,1776618490803,1676426,bonds
2026-04-19T22:40:29.905+05:30,1776618490803,1676426,bonds
2026-04-19T22:40:56.176+05:30,1776617685841,112510,bonds
2026-04-19T23:32:20.419+05:30,1776621654553,1573186,bonds
2026-04-20T00:26:09.049+05:30,1776623538674,1799503,bonds
2026-04-20T00:30:21.31+05:30,1776623538674,1799503,bonds
2026-04-20T01:08:02.737+05:30,1776626143091,1799554,bonds
2026-04-20T01:13:42.775+05:30,1776627548415,1799576,bonds
2026-04-20T01:18:33.005+05:30,1776627850239,1709060,bonds
2026-04-20T02:45:08.75+05:30,1776633124820,1409414,bonds
2026-04-20T07:54:57.3+05:30,1776651758360,1799803,bonds
2026-04-20T08:01:43.982+05:30,1776651845944,1790593,bonds
2026-04-20T08:20:04.481+05:30,1776652925074,1642115,bonds
2026-04-20T08:20:26.383+05:30,1776652925074,1642115,bonds
2026-04-20T08:49:07.184+05:30,1776655128482,1799871,baskets
2026-04-20T09:21:43.295+05:30,1776656679569,1785635,bonds
2026-04-20T09:43:37.44+05:30,1776657769129,446079,bonds
2026-04-20T10:54:47.659+05:30,1776662525359,1784843,bonds
2026-04-20T10:58:39.557+05:30,1776662742561,1172393,bonds
2026-04-20T11:17:29.53+05:30,1776664011436,668860,bonds
2026-04-20T11:33:00.224+05:30,1776664943778,1800152,bonds
2026-04-20T11:54:44.757+05:30,1776666260270,1709560,bonds
2026-04-20T11:55:58.304+05:30,1776666260270,1709560,bonds
2026-04-20T11:56:06.502+05:30,1776666260270,1709560,bonds
2026-04-20T11:56:22.086+05:30,1776666260270,1709560,highyieldfd
2026-04-20T12:00:08.839+05:30,1776666522909,1797255,bonds
2026-04-20T12:01:26.1+05:30,1776666522909,1797255,bonds
2026-04-20T12:04:52.371+05:30,1776666830540,468707,bonds
2026-04-20T12:04:57.931+05:30,1776666830540,468707,bonds
2026-04-20T12:14:29.835+05:30,1776666753766,1797936,bonds
2026-04-20T12:20:48.201+05:30,1776666753766,1797936,bonds
2026-04-20T12:30:06.991+05:30,1776668286833,1800286,bonds
2026-04-20T12:44:59.965+05:30,1776668693525,797671,bonds
2026-04-20T12:54:51.825+05:30,1776668693525,797671,bonds
2026-04-20T13:10:49.092+05:30,1776669456573,1800323,bonds
2026-04-20T13:58:14.451+05:30,1776673033605,1800457,bonds
2026-04-20T14:04:24.098+05:30,1776673904331,1280691,bonds
2026-04-20T14:04:31.768+05:30,1776673904331,1280691,bonds
2026-04-20T14:07:10.596+05:30,1776674014190,1800497,bonds
2026-04-20T14:30:46.447+05:30,1776675142853,1791808,bonds
2026-04-20T15:14:26.59+05:30,1776677704248,1240240,bonds
2026-04-20T15:15:04.409+05:30,1776677704248,1240240,bonds
2026-04-20T15:44:11.431+05:30,1776676683067,879758,bonds
2026-04-20T15:47:30.826+05:30,1776679744029,1522985,bonds
2026-04-20T15:57:21.482+05:30,1776680589955,1747252,bonds
2026-04-20T15:57:26.996+05:30,1776680589955,1747252,bonds
2026-04-20T16:05:47.65+05:30,1776681055002,812147,bonds
2026-04-20T16:36:16.027+05:30,1776683153745,1747252,bonds
2026-04-20T16:45:12.242+05:30,1776683270327,1039957,bonds
2026-04-20T17:51:58.197+05:30,1776687620196,1800904,bonds
2026-04-20T17:52:03.551+05:30,1776687620196,1800904,bonds
2026-04-20T18:04:59.917+05:30,1776688460724,1426408,bonds
2026-04-20T18:19:45.326+05:30,1776689346156,1790593,bonds
2026-04-20T18:21:59.878+05:30,1776689346156,1790593,bonds
2026-04-20T18:31:43.543+05:30,1776689714891,1765947,bonds
2026-04-20T18:31:52.493+05:30,1776689714891,1765947,bonds
2026-04-20T19:21:50.947+05:30,1776692330508,1210034,bonds
2026-04-20T20:17:17.021+05:30,1776694802521,908013,bonds
2026-04-20T20:21:37.945+05:30,1776696563292,964782,bonds
2026-04-20T20:25:53.329+05:30,1776694147061,768319,bonds
2026-04-20T20:26:11.078+05:30,1776694147061,768319,bonds
2026-04-20T20:58:38.888+05:30,1776697153261,1123830,bonds
2026-04-20T20:58:42.083+05:30,1776697153261,1123830,bonds
2026-04-20T21:08:56.832+05:30,1776699006786,1364078,bonds
2026-04-20T21:40:16.004+05:30,1776699006786,1364078,bonds
2026-04-20T21:59:58.77+05:30,1776701983592,1794643,bonds
2026-04-20T22:14:07.478+05:30,1776703419466,1801338,bonds
2026-04-20T22:16:01.596+05:30,1776703448230,1801342,bonds
2026-04-20T23:42:16.943+05:30,1776708665420,1801481,bonds
2026-04-20T23:49:36.654+05:30,1776708632720,1227330,baskets
2026-04-20T23:52:38.997+05:30,1776709326769,1801505,bonds
2026-04-21T00:08:11.867+05:30,1776710133208,1700192,bonds
2026-04-21T00:33:05.923+05:30,1776711192689,1635590,bonds
2026-04-21T00:33:13.502+05:30,1776711192689,1635590,bonds
2026-04-21T00:33:59.57+05:30,1776711192689,1635590,bonds
2026-04-21T02:10:48.834+05:30,1776716861314,1801632,bonds
2026-04-21T02:38:21.909+05:30,1776719179232,1801653,bonds
2026-04-21T02:38:37.123+05:30,1776719213625,1801654,bonds
2026-04-21T03:59:45.53+05:30,1776722548715,1801684,bonds
2026-04-21T04:12:09.029+05:30,1776722548715,1801684,bonds
2026-04-21T04:12:13.122+05:30,1776722548715,1801684,bonds
