uuid_ts,country,browser,source,context_page_initial_referring_domain,received_at,context_screen_inner_height,term,adgroup,country_code,ip_address,timestamp,gclid,city,context_timezone,name,context_destination_id,referrer_page,os,context_ip,suggestion_count,context_library_version,context_page_referring_domain,fbclid,component_name,context_app_version,context_request_ip,context_destination_type,context_page_path,context_page_search,event,network_type,component_position,context_screen_height,context_page_tab_url,context_page_initial_referrer,device,campaign,creative,channel,page,device_type,isp,item_position,user_id,widget_id,context_source_id,context_page_referrer,original_timestamp,timezone,anonymous_id,asset_id,context_library_name,content,application,version,context_user_agent,device_orientation,active_tab,context_screen_width,context_app_namespace,context_page_title,context_source_type,referrer,suggestion_type,event_text,context_screen_density,exp_version,context_screen_inner_width,context_page_url,context_session_id,sent_at,context_app_name,context_app_install_type,region,placement,context_locale,asset_name,id,medium,adset,utm_search,external_user_id,gc_id,gc_name,context_traits_obpp_kyc_status,context_traits_investment_status,obpp_kyc_status,investment_status,context_traits_external_user_id,context_traits_gc_name,context_traits_gc_id,context_campaign_source,context_campaign_medium,context_campaign_name,context_session_start
2026-04-23T18:30:33.742+05:30,India,Unknown,Not received,,2026-04-23T18:00:02.358+05:30,449,Not received,Not received,IN,ip_e15ae8e11b,2026-04-23T18:00:02.357+05:30,Not received,Bengaluru,GMT+0530,Not received,1zPDwwVTM2IViEcrnPu1ijq5MB9,/discover,iOS,ip_e15ae8e11b,3,3.11.17,,Not received,Unknown,3.11.17,ip_e15ae8e11b,POSTGRES,/assets,?type=bonds,asset_search_suggestion_clicked,Unknown,0,852,https://www.gripinvest.in/assets?type=bonds,$direct,Not received,Not received,Not received,web,/assets,Phone,ONEOTT INTERTAINMENT LIMITED,2,1794643,no-context,1zPBioi9zJvy4kIey0DcD3upWe6,$direct,2026-04-23T18:00:02.128+05:30,Asia/Kolkata,e3f25058-d0cb-4643-b563-bead1fa5901d,2446,RudderLabs JavaScript SDK,Not received,Mobile App,IPv4,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",Portrait,bonds,393,com.rudderlabs.javascript,Invest in non-market linked investment opportunities,Javascript,Not received,top_ytm,asset_search_suggestion_clicked,3.0,,393,https://www.gripinvest.in/assets?type=bonds,1776947374324,2026-04-23T18:00:02.129+05:30,RudderLabs JavaScript SDK,npm,Karnataka,Not received,en-IN,Keertana Finserv Oct'28,a6589403-77d3-47a4-852e-24c068776b41,Not received,Not received,,,,,True,False,True,False,,,,,,,
2026-04-23T18:30:33.742+05:30,India,Unknown,Not received,,2026-04-23T18:08:53.279+05:30,449,Not received,Not received,IN,ip_e15ae8e11b,2026-04-23T18:08:53.278+05:30,Not received,Bengaluru,GMT+0530,Not received,1zPDwwVTM2IViEcrnPu1ijq5MB9,/payment-processing,iOS,ip_e15ae8e11b,3,3.11.17,api.cashfree.com,Not received,Unknown,3.11.17,ip_e15ae8e11b,POSTGRES,/assets,,asset_search_suggestion_clicked,Unknown,0,852,https://www.gripinvest.in/assets,$direct,Not received,Not received,Not received,web,/assets,Phone,ONEOTT INTERTAINMENT LIMITED,2,1794643,no-context,1zPBioi9zJvy4kIey0DcD3upWe6,https://api.cashfree.com/,2026-04-23T18:08:53.047+05:30,Asia/Kolkata,e3f25058-d0cb-4643-b563-bead1fa5901d,2446,RudderLabs JavaScript SDK,Not received,Mobile App,IPv4,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",Portrait,bonds,393,com.rudderlabs.javascript,Invest in non-market linked investment opportunities,Javascript,Not received,top_ytm,asset_search_suggestion_clicked,3.0,,393,https://www.gripinvest.in/assets,1776947374324,2026-04-23T18:08:53.048+05:30,RudderLabs JavaScript SDK,npm,Karnataka,Not received,en-IN,Keertana Finserv Oct'28,6368d8ad-fbf2-472e-a6f3-943d238ad06d,Not received,Not received,,,,,True,False,True,False,,,,,,,
2026-04-23T18:30:33.742+05:30,India,Unknown,Not received,,2026-04-23T18:13:02.14+05:30,449,Not received,Not received,IN,ip_e15ae8e11b,2026-04-23T18:13:02.14+05:30,Not received,Bengaluru,GMT+0530,Not received,1zPDwwVTM2IViEcrnPu1ijq5MB9,/discover,iOS,ip_e15ae8e11b,3,3.11.17,,Not received,Unknown,3.11.17,ip_e15ae8e11b,POSTGRES,/assets,,asset_search_suggestion_clicked,Unknown,0,852,https://www.gripinvest.in/assets,$direct,Not received,Not received,Not received,web,/assets,Phone,ONEOTT INTERTAINMENT LIMITED,2,1794643,no-context,1zPBioi9zJvy4kIey0DcD3upWe6,$direct,2026-04-23T18:13:01.881+05:30,Asia/Kolkata,e3f25058-d0cb-4643-b563-bead1fa5901d,2446,RudderLabs JavaScript SDK,Not received,Mobile App,IPv4,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",Portrait,bonds,393,com.rudderlabs.javascript,Invest in non-market linked investment opportunities,Javascript,Not received,top_ytm,asset_search_suggestion_clicked,3.0,,393,https://www.gripinvest.in/assets,1776947374324,2026-04-23T18:13:01.881+05:30,RudderLabs JavaScript SDK,npm,Karnataka,Not received,en-IN,Keertana Finserv Oct'28,75005b16-df15-429c-98cf-0daae766c3b4,Not received,Not received,,,,,True,False,True,False,,,,,,,
2026-04-23T18:30:33.742+05:30,India,Unknown,Not received,,2026-04-23T18:22:48.533+05:30,449,Not received,Not received,IN,ip_e15ae8e11b,2026-04-23T18:22:48.533+05:30,Not received,Bengaluru,GMT+0530,Not received,1zPDwwVTM2IViEcrnPu1ijq5MB9,/discover,iOS,ip_e15ae8e11b,3,3.11.17,,Not received,Unknown,3.11.17,ip_e15ae8e11b,POSTGRES,/assets,?type=bonds,asset_search_suggestion_clicked,Unknown,0,852,https://www.gripinvest.in/assets?type=bonds,$direct,Not received,Not received,Not received,web,/assets,Phone,ONEOTT INTERTAINMENT LIMITED,2,1794643,no-context,1zPBioi9zJvy4kIey0DcD3upWe6,$direct,2026-04-23T18:22:48.256+05:30,Asia/Kolkata,e3f25058-d0cb-4643-b563-bead1fa5901d,2446,RudderLabs JavaScript SDK,Not received,Mobile App,IPv4,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",Portrait,bonds,393,com.rudderlabs.javascript,Invest in non-market linked investment opportunities,Javascript,Not received,top_ytm,asset_search_suggestion_clicked,3.0,,393,https://www.gripinvest.in/assets?type=bonds,1776947374324,2026-04-23T18:22:48.256+05:30,RudderLabs JavaScript SDK,npm,Karnataka,Not received,en-IN,Keertana Finserv Oct'28,ce1005a7-3bf4-4023-86f6-2a2c37c64071,Not received,Not received,,,,,True,False,True,False,,,,,,,
2026-04-23T19:30:29.044+05:30,India,Chrome,Not received,,2026-04-23T19:03:08.104+05:30,504,Not received,Not received,IN,ip_848f9e7cd7,2026-04-23T19:03:08.103+05:30,Not received,Chennai,GMT+0530,Not received,1zPDwwVTM2IViEcrnPu1ijq5MB9,/assetdetails/lendingkart/ncd/rcblk251201/2280,Android,ip_848f9e7cd7,3,3.11.17,,Not received,Unknown,3.11.17,ip_848f9e7cd7,POSTGRES,/assets,?type=bonds,asset_search_suggestion_clicked,4g,0,883,https://www.gripinvest.in/assets?type=bonds,$direct,Not received,Not received,Not received,web,/assets,Phone,"Bharti Airtel Ltd., Telemedia Services",3,1385009,no-context,1zPBioi9zJvy4kIey0DcD3upWe6,$direct,2026-04-23T19:03:07.546+05:30,Asia/Kolkata,0ec7e6fd-2136-4681-8982-8dfbb51643ba,2456,RudderLabs JavaScript SDK,Not received,Mobile App,IPv4,"Mozilla/5.0 (Linux; Android 15; SM-S918B Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.55 Mobile Safari/537.36",Portrait,bonds,412,com.rudderlabs.javascript,Invest in non-market linked investment opportunities,Javascript,Not received,top_ytm,asset_search_suggestion_clicked,2.625,,411,https://www.gripinvest.in/assets?type=bonds,1776950928516,2026-04-23T19:03:07.547+05:30,RudderLabs JavaScript SDK,npm,Tamil Nadu,Not received,en-GB,Unifinz Capital May'27,7c94f644-64dd-4124-a14c-c403bbe39a54,Not received,Not received,,,,,False,False,False,False,,,,,,,
2026-04-23T19:30:29.044+05:30,India,Unknown,Not received,,2026-04-23T19:24:11.412+05:30,483,Not received,Not received,IN,ip_47ad5bb770,2026-04-23T19:24:11.412+05:30,Not received,Mumbai,GMT+0530,Not received,1zPDwwVTM2IViEcrnPu1ijq5MB9,/discover,iOS,ip_47ad5bb770,3,3.11.17,,Not received,Unknown,3.11.17,ip_47ad5bb770,POSTGRES,/assets,,asset_search_suggestion_clicked,Unknown,0,896,https://www.gripinvest.in/assets,$direct,Not received,Not received,Not received,web,/assets,Phone,Reliance Jio Infocomm Limited,3,1096426,no-context,1zPBioi9zJvy4kIey0DcD3upWe6,$direct,2026-04-23T19:24:11.306+05:30,Asia/Kolkata,58e38c47-dff7-42ba-acf5-23c38031b162,2318,RudderLabs JavaScript SDK,Not received,Mobile App,IPv4,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",Portrait,bonds,414,com.rudderlabs.javascript,Invest in non-market linked investment opportunities,Javascript,Not received,top_ytm,asset_search_suggestion_clicked,3.0,,414,https://www.gripinvest.in/assets,1776952395195,2026-04-23T19:24:11.306+05:30,RudderLabs JavaScript SDK,npm,Maharashtra,Not received,en-IN,Spandana June'28,12dd5cb7-b008-48d1-879a-548ded821b67,Not received,Not received,?filter=selling-fast&sort=ytm_desc&utm_source=app&utm_medium=marketing&utm_campaign=PApp_23042026_A_Followup_Deal_Bond_Bundle_Reg_IU,,,,True,True,True,True,,,,,,,
2026-04-23T20:30:21.147+05:30,India,Chrome,Not received,,2026-04-23T20:27:58.974+05:30,473,Not received,Not received,IN,ip_f6abcc239e,2026-04-23T20:27:58.973+05:30,Not received,Bengaluru,GMT+0530,Not received,1zPDwwVTM2IViEcrnPu1ijq5MB9,/user-kyc,Android,ip_f6abcc239e,3,3.11.17,app.digio.in,Not received,Unknown,3.11.17,ip_f6abcc239e,POSTGRES,/assets,,asset_search_suggestion_clicked,4g,0,832,https://www.gripinvest.in/assets,$direct,Not received,Not received,Not received,web,/assets,Phone,Bharti Airtel Ltd. AS for GPRS Service,1,1705769,no-context,1zPBioi9zJvy4kIey0DcD3upWe6,https://app.digio.in/,2026-04-23T20:27:59.176+05:30,Asia/Kolkata,bd162d32-f96b-4898-8d2e-3b9c3b29ba13,2506,RudderLabs JavaScript SDK,Not received,Mobile App,IPv4,"Mozilla/5.0 (Linux; Android 16; SM-S721B Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.177 Mobile Safari/537.36",Portrait,bonds,384,com.rudderlabs.javascript,Invest in non-market linked investment opportunities,Javascript,Not received,top_ytm,asset_search_suggestion_clicked,2.8125,,384,https://www.gripinvest.in/assets,1776956214936,2026-04-23T20:27:59.177+05:30,RudderLabs JavaScript SDK,npm,Karnataka,Not received,en-IN,Best Capital Mar'29,d7c35332-15a2-4976-ad16-2a0ab5418ebc,Not received,Not received,,,,,False,False,False,False,,,,,,,
2026-04-23T21:00:26.414+05:30,United Kingdom,Unknown,Not received,,2026-04-23T20:59:05.902+05:30,290,Not received,Not received,GB,ip_5ea8739e9e,2026-04-23T20:59:05.901+05:30,Not received,Manchester,GMT+0100,Not received,1zPDwwVTM2IViEcrnPu1ijq5MB9,/assetdetails/regency-fincorp-limited/ncd/rcbrf260201/2394,iOS,ip_5ea8739e9e,3,3.11.17,,Not received,Unknown,3.11.17,ip_5ea8739e9e,POSTGRES,/assets,,asset_search_suggestion_clicked,Unknown,0,693,https://www.gripinvest.in/assets,$direct,Not received,Not received,Not received,web,/assets,Phone,Hyperoptic Ltd,2,1773556,no-context,1zPBioi9zJvy4kIey0DcD3upWe6,$direct,2026-04-23T20:59:05.87+05:30,Europe/London,bc17db4f-3c7c-4a03-97f1-7dfa3df781c6,2446,RudderLabs JavaScript SDK,Not received,Mobile App,IPv4,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",Landscape,bonds,320,com.rudderlabs.javascript,Invest in non-market linked investment opportunities,Javascript,Not received,top_ytm,asset_search_suggestion_clicked,3.0,,320,https://www.gripinvest.in/assets,1776957121640,2026-04-23T20:59:05.871+05:30,RudderLabs JavaScript SDK,npm,England,Not received,en-GB,Keertana Finserv Oct'28,e28a1322-2943-45f9-b4c4-b125edeed474,Not received,Not received,,,,,False,False,False,False,,,,,,,
2026-04-23T23:00:11.385+05:30,India,Chrome,Not received,,2026-04-23T22:46:08.507+05:30,556,Not received,Not received,IN,ip_dd735d0b09,2026-04-23T22:46:08.503+05:30,Not received,Bulandshahr,GMT+0530,Not received,1zPDwwVTM2IViEcrnPu1ijq5MB9,/discover,Android,ip_dd735d0b09,3,3.11.17,,Not received,Unknown,3.11.17,ip_dd735d0b09,POSTGRES,/assets,,asset_search_suggestion_clicked,4g,0,851,https://www.gripinvest.in/assets,$direct,Not received,Not received,Not received,web,/assets,Phone,Reliance Jio Infocomm Limited,1,1810717,no-context,1zPBioi9zJvy4kIey0DcD3upWe6,$direct,2026-04-23T22:44:58.003+05:30,Asia/Kolkata,e4d79585-de36-49cf-8afa-aa7a0ba6c2c2,2506,RudderLabs JavaScript SDK,Not received,Mobile App,IPv4,"Mozilla/5.0 (Linux; Android 12; M2010J19SI Build/SKQ1.211202.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.111 Mobile Safari/537.36",Portrait,bonds,393,com.rudderlabs.javascript,Invest in non-market linked investment opportunities,Javascript,Not received,top_ytm,asset_search_suggestion_clicked,2.75,,392,https://www.gripinvest.in/assets,1776964445673,2026-04-23T22:44:58.007+05:30,RudderLabs JavaScript SDK,npm,Uttar Pradesh,Not received,hi-IN,Best Capital Mar'29,fae8d3f7-e79c-46d3-8269-711bd5771456,Not received,Not received,,,,,False,False,False,False,,,,,,,
2026-04-23T23:30:34.336+05:30,India,Chrome,Mobikwik,www.gripinvest.in,2026-04-23T23:03:15.506+05:30,354,Not received,Not received,IN,ip_7eed0ef988,2026-04-23T23:03:15.504+05:30,Not received,Silchar,GMT+0530,Not received,1zPDwwVTM2IViEcrnPu1ijq5MB9,direct,Android,ip_7eed0ef988,3,3.11.17,www.gripinvest.in,Not received,Unknown,3.11.17,ip_7eed0ef988,POSTGRES,/assets,,asset_search_suggestion_clicked,4g,0,785,https://www.gripinvest.in/assets,https://www.gripinvest.in/external-ui/497d9f82-d815-4caa-81f8-9dcaff2fe6d6?partner_id=PAR00396IFA&utm_source=Mobikwik&utm_medium=connect&utm_campaign=gc,Not received,gc,Not received,web,/assets,Phone,Bharti Airtel Ltd. AS for GPRS Service,1,1810768,no-context,1zPBioi9zJvy4kIey0DcD3upWe6,https://www.gripinvest.in/external-ui/497d9f82-d815-4caa-81f8-9dcaff2fe6d6?partner_id=PAR00396IFA&utm_source=Mobikwik&utm_medium=connect&utm_campaign=gc,2026-04-23T23:03:14.966+05:30,Asia/Kolkata,5a3f563f-6b26-4f78-b2fe-636568f6e06e,2505,RudderLabs JavaScript SDK,Not received,Website,IPv4,"Mozilla/5.0 (Linux; Android 16; CPH2823 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.55 Mobile Safari/537.36",Landscape,bonds,360,com.rudderlabs.javascript,Invest in non-market linked investment opportunities,Javascript,Not received,top_ytm,asset_search_suggestion_clicked,2.0,,360,https://www.gripinvest.in/assets,1776965579351,2026-04-23T23:03:14.968+05:30,RudderLabs JavaScript SDK,npm,Assam,Not received,en-GB,Best Capital Mar'29,138ff829-a5dc-4a0e-8a0f-4ea47c14d47e,connect,Not received,?partner_id=PAR00396IFA&utm_source=Mobikwik&utm_medium=connect&utm_campaign=gc,64ff767034bb6,396.0,Mobikwik,False,False,False,False,64ff767034bb6,Mobikwik,396.0,,,,
2026-04-24T00:30:19.67+05:30,India,Chrome,Not received,,2026-04-24T00:07:04.773+05:30,501,Not received,Not received,IN,ip_aed7e1021c,2026-04-24T00:07:04.766+05:30,Not received,Lucknow,GMT+0530,Not received,1zPDwwVTM2IViEcrnPu1ijq5MB9,/portfolio,Android,ip_aed7e1021c,3,3.11.17,,Not received,Unknown,3.11.17,ip_aed7e1021c,POSTGRES,/assets,,asset_search_suggestion_clicked,4g,0,800,https://www.gripinvest.in/assets,$direct,Not received,Not received,Not received,web,/assets,Phone,Reliance Jio Infocomm Limited,2,1809129,no-context,1zPBioi9zJvy4kIey0DcD3upWe6,$direct,2026-04-24T00:07:07.656+05:30,Asia/Kolkata,c8edc0be-f910-43c0-aa5f-1a0827203bb7,2446,RudderLabs JavaScript SDK,Not received,Mobile App,IPv4,"Mozilla/5.0 (Linux; Android 10; CPH2179 Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.178 Mobile Safari/537.36",Portrait,bonds,360,com.rudderlabs.javascript,Invest in non-market linked investment opportunities,Javascript,Not received,top_ytm,asset_search_suggestion_clicked,2.0,,360,https://www.gripinvest.in/assets,1776969333185,2026-04-24T00:07:07.663+05:30,RudderLabs JavaScript SDK,npm,Uttar Pradesh,Not received,en-US,Keertana Finserv Oct'28,8909c48f-a2b2-40da-8000-c0e4b754970c,Not received,Not received,,,,,False,False,False,False,,,,,,,
2026-04-24T00:30:19.67+05:30,India,Chrome,paytm,,2026-04-24T00:20:28.395+05:30,501,Not received,Not received,IN,ip_6fa977c236,2026-04-24T00:20:28.394+05:30,Not received,Nagpur,GMT+0530,Not received,1zPDwwVTM2IViEcrnPu1ijq5MB9,/user-kyc,Android,ip_6fa977c236,3,3.11.17,app.digio.in,Not received,Unknown,3.11.17,ip_6fa977c236,POSTGRES,/assets,?type=bonds,asset_search_suggestion_clicked,4g,0,800,https://www.gripinvest.in/assets?type=bonds,$direct,Not received,Jackpot,Not received,web,/assets,Phone,Reliance Jio Infocomm Limited,1,1810918,no-context,1zPBioi9zJvy4kIey0DcD3upWe6,https://app.digio.in/,2026-04-24T00:20:27.297+05:30,Asia/Kolkata,7952e08d-7a6f-4aff-82a0-6213ef9f974e,2506,RudderLabs JavaScript SDK,Not received,Mobile App,IPv4,"Mozilla/5.0 (Linux; Android 15; CPH2467 Build/UKQ1.230924.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.55 Mobile Safari/537.36",Portrait,bonds,360,com.rudderlabs.javascript,Invest in non-market linked investment opportunities,Javascript,Not received,top_ytm,asset_search_suggestion_clicked,3.0,,360,https://www.gripinvest.in/assets?type=bonds,1776969746371,2026-04-24T00:20:27.298+05:30,RudderLabs JavaScript SDK,npm,Maharashtra,Not received,en-GB,Best Capital Mar'29,86d1081f-1867-4133-afe1-44c027f8fa35,marketing,Not received,,,,,True,False,True,False,,,,,,,
2026-04-24T01:00:33.501+05:30,India,Chrome,Not received,,2026-04-24T00:31:34.511+05:30,555,Not received,Not received,IN,ip_37273175ba,2026-04-24T00:31:34.509+05:30,Not received,Bidar,GMT+0530,Not received,1zPDwwVTM2IViEcrnPu1ijq5MB9,/user-kyc,Android,ip_37273175ba,3,3.11.17,api.digitallocker.gov.in,Not received,Unknown,3.11.17,ip_37273175ba,POSTGRES,/assets,,asset_search_suggestion_clicked,4g,0,857,https://www.gripinvest.in/assets,$direct,Not received,Not received,Not received,web,/assets,Phone,Vodafone Idea Ltd,2,1810429,no-context,1zPBioi9zJvy4kIey0DcD3upWe6,https://api.digitallocker.gov.in/,2026-04-24T00:31:34.47+05:30,Asia/Kolkata,7c30640b-5734-4461-88bf-b51be9a42865,2446,RudderLabs JavaScript SDK,Not received,Mobile App,IPv4,"Mozilla/5.0 (Linux; Android 14; SM-A146B Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.177 Mobile Safari/537.36",Portrait,bonds,384,com.rudderlabs.javascript,Invest in non-market linked investment opportunities,Javascript,Not received,top_ytm,asset_search_suggestion_clicked,2.8125,,384,https://www.gripinvest.in/assets,1776970661642,2026-04-24T00:31:34.472+05:30,RudderLabs JavaScript SDK,npm,Karnataka,Not received,en-IN,Keertana Finserv Oct'28,d9e3ac04-e603-4e84-8fcf-fe21ae90c638,Not received,Not received,,,,,True,False,True,False,,,,,,,
2026-04-24T07:00:28.957+05:30,India,Chrome,google,www.google.com,2026-04-24T06:51:13.594+05:30,648,Not received,Not received,,ip_4e695c865e,2026-04-24T06:51:13.587+05:30,CjwKCAjwhqfPBhBWEiwAZo196vLZm2VU9A-YO-wDN6rpDMRQug_p-t9RgeakdYJGZSSDV-dXZxWH_RoC-_EQAvD_BwE,Mumbai,GMT+0530,Not received,1zPDwwVTM2IViEcrnPu1ijq5MB9,/assets/bonds,Android,ip_6c202624f9,3,3.11.17,www.gripinvest.in,Not received,Unknown,3.11.17,ip_6c202624f9,POSTGRES,/assets,?type=bonds,asset_search_suggestion_clicked,4g,0,780,https://www.gripinvest.in/assets?type=bonds,https://www.google.com/,Not received,23575933566,Not received,web,/assets,Phone,"Amazon.com, Inc.",1,1811221,no-context,1zPBioi9zJvy4kIey0DcD3upWe6,https://www.gripinvest.in/signup,2026-04-24T06:51:11.99+05:30,Asia/Kolkata,5c6b2bbd-319d-4eec-9a6e-11ec9a9561e7,2506,RudderLabs JavaScript SDK,Not received,Website,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",Portrait,bonds,360,com.rudderlabs.javascript,Invest in non-market linked investment opportunities,Javascript,Not received,top_ytm,asset_search_suggestion_clicked,2.0,,360,https://www.gripinvest.in/assets?type=bonds,1776993463657,2026-04-24T06:51:11.997+05:30,RudderLabs JavaScript SDK,npm,Maharashtra,Not received,en-US,Best Capital Mar'29,db19c58c-a542-434f-8b8d-6f2601d1fe53,cpc,Not received,?utm_source=google&utm_medium=cpc&utm_campaign=23575933566&utm_referrer=&gad_source=1&gad_campaignid=23575933566&gbraid=0AAAAACUmGAPNdiAiQdYapZOQLXxmkMkdr&gclid=CjwKCAjwhqfPBhBWEiwAZo196vLZm2VU9A-YO-wDN6rpDMRQug_p-t9RgeakdYJGZSSDV-dXZxWH_RoC-_EQAvD_BwE,,,,False,False,False,False,,,,,,,
2026-04-24T10:00:09.097+05:30,India,Chrome,Trend Reversal Analytics Private Limited,trendreversal.in,2026-04-24T09:36:50.804+05:30,848,Not received,Not received,IN,ip_64b6e51950,2026-04-24T09:36:50.802+05:30,Not received,Beliātor,GMT+0530,Not received,1zPDwwVTM2IViEcrnPu1ijq5MB9,/assetdetails/iifl-samasta-finance-limited/ncd/rcbiifls260201/2369,Android,ip_64b6e51950,3,3.11.17,app.digio.in,Not received,Unknown,3.11.17,ip_64b6e51950,POSTGRES,/assets,?type=bonds,asset_search_suggestion_clicked,4g,0,946,https://www.gripinvest.in/assets?type=bonds,https://trendreversal.in/,Not received,gc,Not received,web,/assets,Phone,Bharti Airtel Ltd. AS for GPRS Service,2,1811445,no-context,1zPBioi9zJvy4kIey0DcD3upWe6,https://app.digio.in/,2026-04-24T09:36:49.675+05:30,Asia/Kolkata,eed96c94-8511-4219-9f84-8dee6346b8f3,2528,RudderLabs JavaScript SDK,Not received,Website,IPv4,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",Portrait,bonds,424,com.rudderlabs.javascript,Invest in non-market linked investment opportunities,Javascript,Not received,top_ytm,asset_search_suggestion_clicked,2.549999952316284,,423,https://www.gripinvest.in/assets?type=bonds,1777003062872,2026-04-24T09:36:49.677+05:30,RudderLabs JavaScript SDK,npm,West Bengal,Not received,en-GB,DAR Credit Sep'28,a93d30c6-7e48-4613-bb38-ddd797828749,connect,Not received,?partner_id=PLA00425IFA&utm_source=Trend+Reversal+Analytics+Private+Limited&utm_medium=connect&utm_campaign=gc,69eaea322147b8d3c8296408,425.0,Trend Reversal Analytics Private Limited,True,False,True,False,69eaea322147b8d3c8296408,Trend Reversal Analytics Private Limited,425.0,,,,
2026-04-24T12:30:10.416+05:30,India,Chrome,ET money,,2026-04-24T12:25:31.825+05:30,477,Not received,Not received,IN,ip_906a943b83,2026-04-24T12:25:31.823+05:30,Not received,Saugor,GMT+0530,Not received,1zPDwwVTM2IViEcrnPu1ijq5MB9,direct,Android,ip_906a943b83,3,3.11.17,www.gripinvest.in,Not received,Unknown,3.11.17,ip_906a943b83,POSTGRES,/assets,?type=baskets,asset_search_suggestion_clicked,4g,0,915,https://www.gripinvest.in/assets?type=baskets,$direct,Not received,gc,Not received,web,/assets,Phone,Reliance Jio Infocomm Limited,1,1708061,no-context,1zPBioi9zJvy4kIey0DcD3upWe6,https://www.gripinvest.in/external-ui/e9ec2f19-1ccd-485e-b431-105170ef39e1?partner_id=PAR00394IFA&utm_source=ET+money&utm_medium=connect&utm_campaign=gc,2026-04-24T12:25:33.516+05:30,Asia/Kolkata,6ce79517-4ea0-41e9-9402-63a93f9a0f66,2574,RudderLabs JavaScript SDK,Not received,Website,IPv4,"Mozilla/5.0 (Linux; Android 12; SM-M317F Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.55 Mobile Safari/537.36",Portrait,baskets,412,com.rudderlabs.javascript,Invest in non-market linked investment opportunities,Javascript,Not received,top_ytm,asset_search_suggestion_clicked,2.625,,411,https://www.gripinvest.in/assets?type=baskets,1777013689017,2026-04-24T12:25:33.518+05:30,RudderLabs JavaScript SDK,npm,Madhya Pradesh,Not received,en-us,Akme Fintrade Jan'29,6b1b3a0f-992f-4b54-a4a5-bf46c7c97a7f,connect,Not received,?partner_id=PAR00394IFA&utm_source=ET+money&utm_medium=connect&utm_campaign=gc,52498N9Y,394.0,ET money,True,False,True,False,52498N9Y,ET money,394.0,,,,
