context_session_id,product_category,asset_id,timestamp,user_id,anonymous_id
1775673794003,Bonds,2434,2026-04-09T00:14:27.2+05:30,335198,54c37059-b3f9-4ee0-aca5-23bedde470b4
1775673794003,SDI Secondary,2256,2026-04-09T00:17:16.348+05:30,335198,54c37059-b3f9-4ee0-aca5-23bedde470b4
1775674860623,Bonds,2499,2026-04-09T00:35:06.91+05:30,1772420,6c6ef377-1920-4956-9c60-fb3ebb109246
1775674860623,Bonds,2499,2026-04-09T00:35:08.109+05:30,1772420,6c6ef377-1920-4956-9c60-fb3ebb109246
1775674860623,Bonds,2390,2026-04-09T00:38:39.21+05:30,1772420,6c6ef377-1920-4956-9c60-fb3ebb109246
1775675292038,Bonds,2390,2026-04-09T00:44:14.495+05:30,1772435,006f0ec1-ead0-4f4f-80d1-8f0308223ee9
1775675679930,Bonds,2472,2026-04-09T00:50:53.99+05:30,1772446,36fe64b3-12be-4001-850c-10ffa41207fb
1775677939331,Bonds,2280,2026-04-09T01:32:02.488+05:30,7562,775ce2a0-45dd-4264-b7f2-57bafafb1d7f
1775683164203,Bonds,2222,2026-04-09T02:50:17.804+05:30,773879,70dc685f-4d84-4fdb-8db7-d6d3a041008e
1775686922003,Bonds,2390,2026-04-09T03:55:34.316+05:30,1772595,0275c929-430d-46b4-a335-3a0ac2657fe2
1775691653674,Bonds,2472,2026-04-09T05:12:02.55+05:30,473639,9d6e04f2-2c06-4057-b3c2-871e2095f425
1775699696670,SDI Secondary,2365,2026-04-09T07:34:38.339+05:30,1413389,17d76ac7-7b52-4966-b4dd-9b70e2e138a0
1775699696670,SDI Secondary,2365,2026-04-09T07:36:53.56+05:30,1413389,17d76ac7-7b52-4966-b4dd-9b70e2e138a0
1775698278201,Bonds,2390,2026-04-09T07:49:16.702+05:30,1772678,e7d67d45-7450-4d57-b7b5-e44783839855
1775698278201,Bonds,2390,2026-04-09T07:49:22.403+05:30,1772678,e7d67d45-7450-4d57-b7b5-e44783839855
1775698278201,Bonds,2390,2026-04-09T07:49:28.919+05:30,1772678,e7d67d45-7450-4d57-b7b5-e44783839855
1775703731137,Bonds,2390,2026-04-09T08:32:58.94+05:30,1500837,25922be6-bc5a-4cc9-92d7-6846bf845bb8
1775703821540,Bonds,2431,2026-04-09T08:38:46.031+05:30,1770518,78fabee7-82a5-4494-a0e0-4bdea93822ad
1775704796887,Bonds,2538,2026-04-09T08:51:08.903+05:30,7562,775ce2a0-45dd-4264-b7f2-57bafafb1d7f
1775705285741,Bonds,2462,2026-04-09T09:00:40.263+05:30,1061389,0d9af21d-d326-41e7-a775-d47efdea639e
1775705265155,Bonds,2456,2026-04-09T09:11:05.919+05:30,1772820,852aa7b5-7244-4cc6-b289-a346cd2affab
1775706416865,Bonds,2409,2026-04-09T09:17:19.263+05:30,1750774,fa30b972-f96f-4788-86b2-0c0419e83619
1775706416865,Bonds,2268,2026-04-09T09:21:05.743+05:30,1750774,fa30b972-f96f-4788-86b2-0c0419e83619
1775706849068,SDI Secondary,2365,2026-04-09T09:25:45.808+05:30,269840,604e7d75-7a8c-4959-8ca2-894c0ca3e695
1775707393394,Bonds,2268,2026-04-09T09:34:40.191+05:30,1192232,55b2fdd6-5cd4-49c5-b4fc-cb7b1308ed38
1775709295796,Bonds,2505,2026-04-09T10:11:04.844+05:30,1144595,0a39870f-98d9-41d5-97c3-082d6290d6a1
1775714277358,Bonds,2506,2026-04-09T11:34:30.005+05:30,1772748,d9fa7530-472a-44e8-822f-28d24a4c7e2f
1775714277358,Bonds,2506,2026-04-09T11:34:34.598+05:30,1772748,d9fa7530-472a-44e8-822f-28d24a4c7e2f
1775714277358,Bonds,2506,2026-04-09T11:34:43.21+05:30,1772748,d9fa7530-472a-44e8-822f-28d24a4c7e2f
1775714277358,Bonds,2506,2026-04-09T11:34:46.915+05:30,1772748,d9fa7530-472a-44e8-822f-28d24a4c7e2f
1775715940530,Bonds,2324,2026-04-09T11:56:27.444+05:30,1750774,fa30b972-f96f-4788-86b2-0c0419e83619
1775717058027,Bonds,2390,2026-04-09T12:22:24.624+05:30,1773312,39f7f451-4024-4dda-b3ad-6c96083eea34
1775717058027,Bonds,2390,2026-04-09T12:22:36.011+05:30,1773312,39f7f451-4024-4dda-b3ad-6c96083eea34
1775718119694,Bonds,2506,2026-04-09T12:32:15.369+05:30,1772748,d9fa7530-472a-44e8-822f-28d24a4c7e2f
1775717058027,Bonds,2506,2026-04-09T12:32:24.333+05:30,1773312,39f7f451-4024-4dda-b3ad-6c96083eea34
1775718119694,Bonds,2456,2026-04-09T12:34:41.179+05:30,1772748,d9fa7530-472a-44e8-822f-28d24a4c7e2f
1775718119694,Bonds,2541,2026-04-09T12:36:22.227+05:30,1772748,d9fa7530-472a-44e8-822f-28d24a4c7e2f
1775718119694,Bonds,2254,2026-04-09T12:37:56.282+05:30,1772748,d9fa7530-472a-44e8-822f-28d24a4c7e2f
1775718119694,Bonds,2368,2026-04-09T12:40:30.356+05:30,1772748,d9fa7530-472a-44e8-822f-28d24a4c7e2f
1775717058027,Bonds,2541,2026-04-09T12:41:10.534+05:30,1773312,39f7f451-4024-4dda-b3ad-6c96083eea34
1775718119694,Bonds,2446,2026-04-09T12:41:55.795+05:30,1772748,d9fa7530-472a-44e8-822f-28d24a4c7e2f
1775718119694,Bonds,2222,2026-04-09T12:43:11.12+05:30,1772748,d9fa7530-472a-44e8-822f-28d24a4c7e2f
1775718119694,Bonds,2393,2026-04-09T12:45:25.043+05:30,1772748,d9fa7530-472a-44e8-822f-28d24a4c7e2f
1775718972008,Bonds,2505,2026-04-09T12:46:39.3+05:30,1691321,6cc8d7d6-1b67-4db6-b25c-1b82c33f19de
1775719129124,Bonds,2325,2026-04-09T12:49:05.774+05:30,1765362,7ab7317b-1071-49bf-b646-92a8f4ebd351
1775719129124,Bonds,2541,2026-04-09T12:49:21.956+05:30,1765362,7ab7317b-1071-49bf-b646-92a8f4ebd351
1775720584939,Basket,2535,2026-04-09T13:19:48.189+05:30,286419,015c569f-5172-42fe-b344-b82c2b8c46f6
1775720584939,Bonds,2222,2026-04-09T13:25:22.2+05:30,286419,015c569f-5172-42fe-b344-b82c2b8c46f6
1775720913307,Bonds,2324,2026-04-09T13:28:57.606+05:30,1773666,1353e41b-b909-4c3e-bfe1-18840b71fbca
1775722007382,Bonds,2271,2026-04-09T13:41:45.934+05:30,1545041,818a49da-a944-447d-87a7-6199a0b422e7
1775722603472,Bonds,2505,2026-04-09T13:47:01.39+05:30,1691321,6cc8d7d6-1b67-4db6-b25c-1b82c33f19de
1775722603472,Bonds,2445,2026-04-09T13:48:26.526+05:30,1691321,6cc8d7d6-1b67-4db6-b25c-1b82c33f19de
1775723899115,Bonds,2473,2026-04-09T14:10:29.864+05:30,1624734,b8ae8d79-1ddd-4d7b-9a87-6a2cb8acbfea
1775725712978,Basket,2535,2026-04-09T14:53:56.617+05:30,480606,9d6d285f-50eb-432b-bef5-4bca9b0782ff
1775726827087,Bonds,2325,2026-04-09T15:01:59.26+05:30,1676107,63bfed0a-901b-4d68-bc84-3c0820e10221
1775726827087,Bonds,2324,2026-04-09T15:07:04.132+05:30,1676107,63bfed0a-901b-4d68-bc84-3c0820e10221
1775727278782,Bonds,2499,2026-04-09T15:09:51.137+05:30,1772812,e80e5569-c8db-45d5-84ff-0a455daca38e
1775727278782,Bonds,2544,2026-04-09T15:12:28.177+05:30,1772812,e80e5569-c8db-45d5-84ff-0a455daca38e
1775727278782,Bonds,2544,2026-04-09T15:15:41.676+05:30,1772812,e80e5569-c8db-45d5-84ff-0a455daca38e
1775727417962,Bonds,2290,2026-04-09T15:27:37.437+05:30,1322007,4824c597-ea3f-4057-9e54-c89898150ff5
1775730011568,Basket,2535,2026-04-09T15:50:36.476+05:30,1256900,c9f00120-ecc4-46c3-b1c8-3c336a9b87e8
1775729330991,Bonds,2290,2026-04-09T15:56:15.482+05:30,878320,ca5cff81-e7a7-4f00-a17d-d25cdf809d0b
1775729431211,Bonds,2422,2026-04-09T16:07:03.748+05:30,1723731,d8ac88e0-e1b4-4252-9e98-bf2a6daee0c4
1775730726565,Bonds,2506,2026-04-09T16:19:40.578+05:30,1774078,7ba03639-7efa-4899-ae1e-dce73080143d
1775731355810,Bonds,2390,2026-04-09T16:27:29.915+05:30,1018821,56efe5bb-9041-4ab2-ad0e-3c22de641f83
1775733866715,Bonds,2506,2026-04-09T16:54:47.264+05:30,1774078,7ba03639-7efa-4899-ae1e-dce73080143d
1775733866715,Bonds,2390,2026-04-09T16:56:47.486+05:30,1774078,7ba03639-7efa-4899-ae1e-dce73080143d
1775734033173,Bonds,2499,2026-04-09T16:59:37.401+05:30,1343277,faca0942-e702-44e4-9279-d0ddebe62a04
1775733866715,Bonds,2390,2026-04-09T17:29:18.802+05:30,1774078,7ba03639-7efa-4899-ae1e-dce73080143d
1775735768731,Bonds,2498,2026-04-09T17:33:00.858+05:30,1018821,56efe5bb-9041-4ab2-ad0e-3c22de641f83
1775739972192,Bonds,2500,2026-04-09T18:48:05.362+05:30,1010158,693c2d65-dddb-4edf-8453-4ac0e02709cd
1775742007168,Bonds,2471,2026-04-09T20:08:16.797+05:30,1770123,03eafb61-e057-4339-b6db-600e23807515
1775745859924,Bonds,2472,2026-04-09T20:17:18.482+05:30,449372,cbaa1437-7685-4a0d-aa0a-ed80a40cca2f
1775748123775,Bonds,2500,2026-04-09T20:53:50.94+05:30,1042497,428061df-4c3e-438d-896b-8d2b076e1a93
1775747715922,Bonds,2459,2026-04-09T20:59:35.671+05:30,1565714,0aa35cdf-3dca-40ae-b641-7bf32f564a7a
1775748926958,SDI Secondary,2256,2026-04-09T21:11:52.105+05:30,844867,6c6ca573-f41e-4266-a968-7f922c5e132a
1775751927378,Bonds,2505,2026-04-09T21:56:11.33+05:30,198671,bed4b86f-8bee-43db-b45a-4e9df03549c0
1775752855384,Bonds,2544,2026-04-09T22:26:38.724+05:30,1433380,9fe36055-3caf-4e1f-9375-7c95f506cb70
1775752855384,Bonds,2471,2026-04-09T22:30:50.375+05:30,1433380,9fe36055-3caf-4e1f-9375-7c95f506cb70
1775754387168,Bonds,2505,2026-04-09T22:48:34.223+05:30,918575,33212e4e-7b95-4b95-b8d9-07493ee95c26
1775755235589,Bonds,2290,2026-04-09T22:51:20.508+05:30,285421,60bd10af-989a-46f3-8c03-1144fde405ae
1775755323022,Bonds,2422,2026-04-09T23:02:57.545+05:30,1645496,1882cfc1-02d5-4e13-93d9-2c9e29d0b99e
1775756443185,Bonds,2471,2026-04-09T23:16:50.193+05:30,1305976,35a92663-0172-40da-8779-d7d0cf731aa5
1775764554556,SDI Secondary,2256,2026-04-10T01:27:03.904+05:30,1650715,bf435235-3c3e-4b6a-a13f-c33a7b764d53
1775784830150,Bonds,2290,2026-04-10T07:06:53.624+05:30,1731965,583ea6fb-116f-4db3-b0db-698cdcb1ee69
1775785415122,Bonds,2544,2026-04-10T07:14:18.532+05:30,449372,cbaa1437-7685-4a0d-aa0a-ed80a40cca2f
1775785415122,Basket,2486,2026-04-10T07:19:19.372+05:30,449372,cbaa1437-7685-4a0d-aa0a-ed80a40cca2f
1775787809792,Bonds,2422,2026-04-10T07:58:17.691+05:30,1112255,954f58b5-3980-45f6-848e-f5fa51c536c4
1775789109996,Bonds,2544,2026-04-10T08:22:53.982+05:30,1209601,073d3471-eab6-4912-8be7-32d6b499fdf6
1775790053658,Bonds,2471,2026-04-10T08:37:17.46+05:30,838588,db94abc6-1bf4-4669-8eaf-b5ce4d4b2862
1775792404927,Bonds,2544,2026-04-10T09:12:04.59+05:30,1209601,073d3471-eab6-4912-8be7-32d6b499fdf6
1775796816402,Bonds,2544,2026-04-10T10:29:42.077+05:30,1761296,f96ede72-4c73-4e15-8732-bd539d699432
1775798573797,Bonds,2528,2026-04-10T10:54:30.201+05:30,834340,ad9ad223-4c9f-4f02-990d-b815134f4dc1
1775799921507,Basket,2535,2026-04-10T11:18:02.371+05:30,1001222,c9a64166-fc4f-4be1-bde1-6d615cb84c8d
