timestamp,context_session_id,user_id,active_tab
2026-04-02T19:14:57.395+05:30,1775137472603.0,622564,bonds
2026-04-02T19:15:07.3+05:30,1775137472603.0,622564,bonds
2026-04-02T19:15:18.839+05:30,1775137472603.0,622564,bonds
2026-04-02T19:17:25.622+05:30,1775136271084.0,715615,bonds
2026-04-02T19:17:47.612+05:30,1775136271084.0,715615,bonds
2026-04-02T19:18:41.452+05:30,1775136271084.0,715615,bonds
2026-04-02T19:18:52.851+05:30,1775137718231.0,20110,bonds
2026-04-02T19:18:56.617+05:30,1775137718231.0,20110,bonds
2026-04-02T19:19:02.563+05:30,1775137718231.0,20110,bonds
2026-04-02T19:19:05.777+05:30,1775137718231.0,20110,bonds
2026-04-02T19:19:14.585+05:30,1775137718231.0,20110,bonds
2026-04-02T19:19:19.84+05:30,1775137718231.0,20110,bonds
2026-04-02T19:21:21.318+05:30,1775137821346.0,20110,sdi
2026-04-02T19:21:28.142+05:30,1775137821346.0,20110,sdi
2026-04-02T19:21:31.868+05:30,1775137821346.0,20110,sdi
2026-04-02T19:22:49.454+05:30,1775136271084.0,715615,bonds
2026-04-02T19:31:01.365+05:30,1775136271084.0,715615,bonds
2026-04-02T19:31:06.153+05:30,1775136271084.0,715615,bonds
2026-04-02T19:32:30.309+05:30,1775136271084.0,715615,bonds
2026-04-02T19:33:14.403+05:30,1775136271084.0,715615,bonds
2026-04-02T19:33:20.363+05:30,1775136271084.0,715615,bonds
2026-04-02T19:33:28.786+05:30,1775136271084.0,715615,bonds
2026-04-02T19:33:40.697+05:30,1775136271084.0,715615,bonds
2026-04-02T19:33:51.93+05:30,1775136271084.0,715615,bonds
2026-04-02T19:34:10.697+05:30,1775136271084.0,715615,bonds
2026-04-02T19:34:17.038+05:30,1775136271084.0,715615,bonds
2026-04-02T19:37:29.911+05:30,1775138830880.0,715615,bonds
2026-04-02T19:38:16.73+05:30,1775137795982.0,1232728,bonds
2026-04-02T19:38:50.66+05:30,1775137795982.0,1232728,bonds
2026-04-02T19:48:36.232+05:30,1775139367930.0,941335,bonds
2026-04-02T19:50:00.803+05:30,1775139510163.0,715615,bonds
2026-04-02T20:04:33.145+05:30,1775140456366.0,2,bonds
2026-04-02T20:04:50.923+05:30,1775140456366.0,2,bonds
2026-04-02T20:05:02.689+05:30,1775140456366.0,2,bonds
2026-04-02T20:06:09.109+05:30,1775140546362.0,2,sdi
2026-04-02T20:06:28.438+05:30,1775140546362.0,2,bonds
2026-04-02T20:06:34.701+05:30,1775140546362.0,2,bonds
2026-04-02T20:06:39.708+05:30,1775140546362.0,2,bonds
2026-04-02T20:09:13.345+05:30,1775140727551.0,1513938,bonds
